artists,occurrence,freqency
"Masked Wolf",1,0.062500
"Joel Corry,RAYE,David Guetta",1,0.062500
"Jess Glynne",3,0.187500
"Ava Max",9,0.562500
"Doja Cat,SZA",2,0.125000
"Lil Nas X",3,0.187500
"Savage Garden",2,0.125000
"Sam Smith,Normani",1,0.062500
"ICEHOUSE",1,0.062500
"Rodney Atkins",1,0.062500
"Elle King",1,0.062500
"Clean Bandit,Jess Glynne",4,0.250000
"Hayley Kiyoko",4,0.250000
"Troye Sivan,Betty Who",1,0.062500
"Troye Sivan",3,0.187500
"Daryl Braithwaite",1,0.062500
"Little Mix,Nicki Minaj",1,0.062500
"Lady Gaga,Bradley Cooper",2,0.125000
"Clean Bandit,Mabel,24kGoldn",1,0.062500
"Lady Gaga,Ariana Grande",1,0.062500
"Taylor Dayne",2,0.125000
"Hootie & The Blowfish",2,0.125000
"John Lennon",1,0.062500
"Carly Simon",1,0.062500
"La Roux",3,0.187500
"Maroon 5,Rihanna",1,0.062500
"Rihanna,Slash",1,0.062500
"The Veronicas",4,0.250000
"benny blanco,Halsey,Khalid",1,0.062500
"Peking Duk",1,0.062500
"Sophie Ellis-Bextor",2,0.125000
"Troye Sivan,Ariana Grande",1,0.062500
"Kesha,The Dap-Kings Horns",2,0.125000
"Superfruit",1,0.062500
"Josh Dylan,Lily James,Hugh Skinner",1,0.062500
"Cher,Andy Garcia",1,0.062500
"Christine Baranski,Julie Walters,Amanda Seyfried",1,0.062500
"Lily James,Jessica Keenan Wynn,Alexa Davies,Celia Imrie",1,0.062500
"Hugh Skinner,Lily James",2,0.125000
"Sam Feldt,RANI",1,0.062500
"Camila Cabello,DaBaby",1,0.062500
"Short Stack",5,0.312500
"Kasey Chambers",1,0.062500
"Adore Delano",5,0.312500
"YUNGBLUD,Halsey,Travis Barker",1,0.062500
"Zedd,Katy Perry",1,0.062500
"Mark Ronson,Miley Cyrus",2,0.125000
"Mark Keali'i Ho'omalu,Kamehameha Schools Children's Chorus",1,0.062500
"Simon & Garfunkel",2,0.125000
"Zager & Evans",1,0.062500
"Marc Cohn",1,0.062500
"Nena",2,0.125000
"The Band Perry",4,0.250000
"Miranda Lambert",8,0.500000
"3OH!3",2,0.125000
"Jesse McCartney",2,0.125000
"Vonda Shepard",1,0.062500
"Sandi Thom",2,0.125000
"Busted",1,0.062500
"Red Illusions",1,0.062500
"Eric Carmen",1,0.062500
"Patrick Swayze,Wendy Fraser",1,0.062500
"Dusty Springfield",1,0.062500
"Bonnie Tyler",3,0.187500
"Eurythmics,Annie Lennox,Dave Stewart",4,0.250000
"Ewan McGregor,Alessandro Safina",1,0.062500
"Nicole Kidman,Ewan McGregor,Jamie Allen",1,0.062500
"Elijah Kelley",1,0.062500
"John Travolta,Michelle Pfeiffer",1,0.062500
"Michelle Pfeiffer",1,0.062500
"Catherine Zeta-Jones,Susan Misner,Deidre Goodwin,Denise Faye,Ekaterina Chtchelkanova,Mya Harrison,Taye Diggs",1,0.062500
"Jemaine Clement,Disney",1,0.062500
"Anika Noni Rose",2,0.125000
"Susan Egan,The Muses",1,0.062500
"Dominic Cooper,Amanda Seyfried",1,0.062500
"Nikki Blonsky,Zac Efron,Amanda Bynes,Elijah Kelley,John Travolta,Queen Latifah",1,0.062500
"Zella Day",1,0.062500
"Cher",19,1.187500
"Calvin Harris,Dua Lipa",2,0.125000
"OMI,AronChupa",1,0.062500
"Adam Lambert",1,0.062500
"OMI,Felix Jaehn",2,0.125000
"Lorde,Khalid,Post Malone,SZA",2,0.125000
"Maggie Lindemann,CADE,Cheat Codes",1,0.062500
"Conor Maynard",1,0.062500
"Suzi Quatro",7,0.437500
"Clean Bandit,Louisa Johnson",1,0.062500
"Clean Bandit,Anne-Marie,Sean Paul",2,0.125000
"Slim Dusty",2,0.125000
"Amanda Halloran Written By Kristan Hall",1,0.062500
"Miranda Lambert,Carrie Underwood",1,0.062500
"Tim McGraw",4,0.250000
"Troy Cassar-Daley,Adam Harvey",1,0.062500
"Sonny & Cher",1,0.062500
"Lee Kernaghan",29,1.812500
"Lee Kernaghan,Adam Brand,Steve Forde",1,0.062500
"Lee Kernaghan,Robby X",1,0.062500
"Jimmy Barnes,David Nicholas",1,0.062500
"Cold Chisel",3,0.187500
"Hunters & Collectors",1,0.062500
"Australian Crawl",2,0.125000
"John Williamson",29,1.812500
"Rogue Traders",1,0.062500
"Sneaky Sound System",1,0.062500
"Jessica Darrow",1,0.062500
"Stephanie Beatriz,Olga Merediz,John Leguizamo,Adassa,Maluma,Encanto - Cast",1,0.062500
"Barbie,Mattel",3,0.187500
"Maddie Zahm",2,0.125000
"Lost Frequencies,Calum Scott",1,0.062500
"Timbaland,Katy Perry",3,0.187500
"PNAU,Troye Sivan",1,0.062500
"Sam Smith,Calvin Harris,Jessie Reyez",1,0.062500
"Lil Nas X,Jack Harlow",1,0.062500
"G.R.L.",1,0.062500
"Jessie J",3,0.187500
"LeAnn Rimes",5,0.312500
"Scouting For Girls",1,0.062500
"Missy Higgins",1,0.062500
"Olly Murs,Louisa Johnson",1,0.062500
"Samantha Jade",1,0.062500
"Guy Sebastian",2,0.125000
"Keith Urban,Carrie Underwood",1,0.062500
"Jessica Mauboy",2,0.125000
"Shannon Noll",1,0.062500
"MIKA",5,0.312500
"Steps",1,0.062500
"Nikki Webster,Sam Mac",1,0.062500
"Bella Heart",1,0.062500
"Natalia Kills",1,0.062500
"Martina McBride",1,0.062500
"Kristinia DeBarge",1,0.062500
"Avery",1,0.062500
"Cyndi Lauper",7,0.437500
"Emeli Sandé",1,0.062500
"Amanda Seyfried,Ashley Lilley,Rachel McDowall",1,0.062500
"Morgan Evans",1,0.062500
"Little Mix,Stormzy",1,0.062500
"Bonnie McKee",1,0.062500
"Lily James,Jessica Keenan Wynn,Alexa Davies",1,0.062500
"Cher,Meryl Streep,Christine Baranski,Julie Walters,Pierce Brosnan,Colin Firth,Stellan Skarsgård,Andy Garcia,Amanda Seyfried,Dominic Cooper,Lily James,Jessica Keenan Wynn,Alexa Davies,Josh Dylan,Jeremy Irvine,Hugh Skinner",1,0.062500
"Christine Baranski,Philip Michael",1,0.062500
"Julie Walters,Stellan Skarsgård",1,0.062500
"Rihanna,Kanye West,Paul McCartney",3,0.187500
"The Vamps",3,0.187500
"Tina Turner",2,0.125000
"John Farnham",4,0.250000
"Stan Walker",1,0.062500
"Todrick Hall",13,0.812500
"Priscilla Renea",1,0.062500
"Taylor Swift,Ed Sheeran",1,0.062500
"SIX",1,0.062500
"Zac Efron,Motion Picture Cast of Hairspray",1,0.062500
"Little Mix,Sean Paul",1,0.062500
"Thirsty Merc",2,0.125000
"Mandy Miles",1,0.062500
"P!nk,Wideboys",1,0.062500
"Darius Rucker",1,0.062500
"RuPaul,Clairy Browne",1,0.062500
"Keith Urban,P!nk",1,0.062500
"P!nk,Lily Allen",2,0.125000
"Metro Station",2,0.125000
"Hot Chelle Rae,New Boyz",1,0.062500
"LeAnn Rimes,Dave Audé",1,0.062500
"The Darkness",1,0.062500
"Dan + Shay",3,0.187500
"Maroon 5,Christina Aguilera",5,0.312500
"A.R. Rahman,The Pussycat Dolls,Nicole Scherzinger",1,0.062500
"Stephanie McIntosh",1,0.062500
"Young Divas",1,0.062500
"Trixie Mattel",3,0.187500
"Billy Ray Cyrus",1,0.062500
"The Script,will.i.am",2,0.125000
"Eurythmics,Annie Lennox,Dave Stewart,Aretha Franklin",1,0.062500
"Lionel Richie,Rascal Flatts",1,0.062500
"Aretha Franklin",2,0.125000
"DNCE,Grease Live Cast",1,0.062500
"Madonna",11,0.687500
"Rudimental,Jess Glynne,Macklemore,Dan Caplen",2,0.125000
"Cobra Starship,Leighton Meester",1,0.062500
"Ricki-Lee",1,0.062500
"Cimorelli",1,0.062500
"RuPaul",4,0.250000
"RuPaul,The Cast of RuPaul's Drag Race",1,0.062500
"RuPaul,The Cast of RuPaul's Drag Race All Stars, Season 2",1,0.062500
"RuPaul,The Cast of Rupaul's Drag Race All Stars, Season 3",1,0.062500
"Blair St. Clair",2,0.125000
"Ginger Minj",1,0.062500
"Tiësto,Tate McRae",1,0.062500
"G Flip",2,0.125000
"G Flip,Lauren Sanderson",1,0.062500
"Delta Goodrem",1,0.062500
"Olly Murs",2,0.125000
"Lily Allen",2,0.125000
"Jordin Sparks",2,0.125000
"Vanessa Amorosi",1,0.062500
"Taylor Swift,Brendon Urie,Panic! At The Disco",1,0.062500
"Anna Kendrick",1,0.062500
"Karmin",1,0.062500
"Kim Petras,Nicki Minaj",1,0.062500
"Deep Blue Something",1,0.062500
"Anne-Marie,Shania Twain",1,0.062500
"Divinyls",2,0.125000
"Kenny Rogers",1,0.062500
"Waylon Jennings,Willie Nelson",1,0.062500
"Peach PRC",1,0.062500
"Patsy Cline,The Jordanaires",1,0.062500
"Alan Jackson,Jimmy Buffett",1,0.062500
"Dolly Parton,Kenny Rogers",3,0.187500
"Glen Campbell",1,0.062500
"Charley Pride",1,0.062500
"Josh Turner",1,0.062500
"Toby Keith",5,0.312500
"Brooks & Dunn",3,0.187500
"Alan Jackson",1,0.062500
"Johnny Cash",1,0.062500
"Akon,Colby O'Donis,Kardinal Offishall",2,0.125000
"Ciara,Justin Timberlake",1,0.062500
"Vengaboys",1,0.062500
"Bebe Rexha,Snoop Dogg",1,0.062500
"Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,Jadah Marie,Anna Cathcart,Disney",1,0.062500
"Dove Cameron,Cameron Boyce,Booboo Stewart,Sofia Carson,Disney",1,0.062500
"China Anne McClain,Thomas Doherty,Dylan Playfair,Disney",1,0.062500
"Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,China Anne McClain,Mitchell Hope,Thomas Doherty,Dylan Playfair,Sarah Jeffery,Jadah Marie,Brenna D'Amico,Zachary Gibson,Disney",1,0.062500
"Danny Elfman",1,0.062500
"Bette Midler,Sarah Jessica Parker,Kathy Najimy",1,0.062500
"Jeremy Irons,Whoopi Goldberg,Cheech Marin,Jim Cummings",1,0.062500
"Sofia Carson,Cameron Boyce,Booboo Stewart,Mitchell Hope,Disney",1,0.062500
"Anthony Gonzalez,Gael Garcia Bernal",1,0.062500
"Jenifer Lewis,The Pinnacle Gospel Choir",1,0.062500
"Julie Fowlis",1,0.062500
"Miguel,Natalia Lafourcade",1,0.062500
"Lea Salonga,Harvey Fierstein,Matthew Wilder,James Hong,Jerry Tondo,Disney",1,0.062500
"Carmen Twillie,Lebo M.",1,0.062500
"Pat Carroll,Disney",1,0.062500
"Emma Watson,Luke Evans,Ensemble - Beauty and the Beast",1,0.062500
"Anthony Gonzalez,Antonio Sol",1,0.062500
"Lea Salonga,Beth Fowler,Marni Nixon,Chorus - Mulan,Disney",1,0.062500
"Dan Stevens",1,0.062500
"Angela Lansbury,Disney",1,0.062500
"Maurice Chevalier",1,0.062500
"Roxette",2,0.125000
"Prince",1,0.062500
"Roy Orbison",2,0.125000
"Nikki Blonsky,Motion Picture Cast of Hairspray",1,0.062500
"Queen Latifah,Motion Picture Cast of Hairspray",2,0.125000
"Elijah Kelley,Amanda Bynes,Zac Efron,Nikki Blonsky,Motion Picture Cast of Hairspray",1,0.062500
"David Bowie",5,0.312500
"Todrick Hall,Zoe Roe",1,0.062500
"Todrick Hall,Kylie Sonique",1,0.062500
"Todrick Hall,RuPaul",2,0.125000
"Todrick Hall,Jay Armstrong Johnson",1,0.062500
"Todrick Hall,Nicole Scherzinger",1,0.062500
"Todrick Hall,Bob the Drag Queen",1,0.062500
"Todrick Hall,Jordin Sparks",1,0.062500
"Alaska Thunderfuck,Adore Delano",1,0.062500
"Dove Cameron,Khalid",1,0.062500
"Dove Cameron,Cheyenne Jackson,Disney",1,0.062500
"Dove Cameron,Sofia Carson,Cameron Boyce,Booboo Stewart,China Anne McClain,Thomas Doherty,Disney",1,0.062500
"China Anne McClain,Disney",1,0.062500
"Kristin Chenoweth,Dove Cameron,Disney",1,0.062500
"Ester Dean,Skylar Astin",1,0.062500
"The Treblemakers",1,0.062500
"Chris Stapleton",1,0.062500
"Calvin Harris,Rihanna",2,0.125000
"Rudimental,Emeli Sandé",1,0.062500
"Sheppard",1,0.062500
"Meat Loaf",2,0.125000
"Culture Club",2,0.125000
"Olivia Newton-John",2,0.125000
"Fergie,Ludacris",4,0.250000
"Rupert Holmes",1,0.062500
"Jax",1,0.062500
"Em Beihold",1,0.062500
"Marshmello,Jonas Brothers",1,0.062500
"Maroon 5,Megan Thee Stallion",1,0.062500
"Camila Cabello,Ed Sheeran",2,0.125000
"Marshmello,Khalid",1,0.062500
"Post Malone,Doja Cat",1,0.062500
"ZAYN,Taylor Swift",1,0.062500
"Hailee Steinfeld,Grey,Zedd",1,0.062500
"Lewis Capaldi",3,0.187500
"George Michael",3,0.187500
"Diana Ross",2,0.125000
"Jake Owen",1,0.062500
"Blake Shelton",2,0.125000
"Randy Houser",1,0.062500
"Zac Brown Band,Jimmy Buffett",1,0.062500
"Big & Rich",1,0.062500
"Gretchen Wilson",1,0.062500
"Labrinth",1,0.062500
"Anson Seabra",1,0.062500
"Ashnikko",3,0.187500
"Ashnikko,Princess Nokia",1,0.062500
"Ashnikko,Baby Tate",1,0.062500
"Devon Cole",1,0.062500
"Bella Poarch",2,0.125000
"The Runaways",1,0.062500
"Pomplamoose",1,0.062500
"Lesley Gore",1,0.062500
"Falling In Reverse",1,0.062500
"Nina Tribus",1,0.062500
"Miley Cyrus,Stevie Nicks",1,0.062500
"Ashnikko,Grimes",1,0.062500
"Kiki Rockwell",2,0.125000
"Lydia the Bard",16,1.000000
"The Vivienne",1,0.062500
"Shea Couleé,Lila Star,The Vixen",1,0.062500
"Shea Couleé",1,0.062500
"Victorious Cast,Elizabeth Gillies,Ariana Grande",1,0.062500
"Victorious Cast,Victoria Justice,Elizabeth Gillies",1,0.062500
"Quarterflash",1,0.062500
"Queens of the Universe",2,0.125000
"Anastacia",2,0.125000
"Deana Carter",1,0.062500
"Jason Aldean",2,0.125000
"Joe Nichols",1,0.062500
"Ron Pope",1,0.062500
"Brad Paisley,Alison Krauss",1,0.062500
"Diamond Rio",1,0.062500
"Kellie Pickler",1,0.062500
"Madonna,Justin Timberlake,Timbaland",3,0.187500
"Coi Leray",1,0.062500
"The Mamas & The Papas",1,0.062500
"Doris Day,Paul Weston And His Orchestra",1,0.062500
"Brooks Jefferson",1,0.062500
"Phil Vassar",1,0.062500
"Randy Travis",1,0.062500
"Bobby Boris Pickett,The Crypt-Kickers",1,0.062500
"Natalie Jane",1,0.062500
"Bailey Zimmerman",1,0.062500
"Jack Harlow",1,0.062500
"America,George Martin",1,0.062500
"Sinéad O'Connor",1,0.062500
"Harry Chapin",1,0.062500
"Warren Zevon",1,0.062500
"Poison",2,0.125000
"October Country",1,0.062500
"Lauv,Anne-Marie",1,0.062500
"Cutting Crew",3,0.187500
"U2",5,0.312500
"John Waite",1,0.062500
"Lydia the Bard,Tony Halliwell",2,0.125000
"Soft Cell",2,0.125000
"Jennifer Lopez,Pitbull",4,0.250000
"Bruno Mars,Cardi B",2,0.125000
"Pitbull,John Ryan",2,0.125000
"John Newman",3,0.187500
"Sigala,Ella Eyre",1,0.062500
"Bebe Rexha,Florida Georgia Line",1,0.062500
"Kygo,Whitney Houston",2,0.125000
"Zara Larsson,MNEK",1,0.062500
"Sia,Sean Paul",1,0.062500
"David Guetta,Sia",4,0.250000
"David Guetta,USHER",4,0.250000
"Shakira,Rihanna",1,0.062500
"David Guetta,Nicki Minaj",2,0.125000
"Major Lazer,DJ Snake,MØ",1,0.062500
"Ariana Grande,Zedd",2,0.125000
"Robin Schulz,Francesco Yates",3,0.187500
"Maggie Lindemann,Cheat Codes,CADE",1,0.062500
"Eric Prydz",2,0.125000
"Rag'n'Bone Man",1,0.062500
"David Guetta,AFROJACK,Bebe Rexha,Nicki Minaj",1,0.062500
"Joel Corry,MNEK",1,0.062500
"Charli xcx,Billie Eilish",1,0.062500
"Dasha",8,0.500000
"Ana Swan",1,0.062500
"Eminem,Ed Sheeran",1,0.062500
"Elle King,Miranda Lambert",1,0.062500
"Big & Rich,Gretchen Wilson",1,0.062500
"Wolfmother",1,0.062500
"Crowded House",2,0.125000
"INXS",2,0.125000
"Dave Dobbyn,Herbs",1,0.062500
"Bernard Fanning",1,0.062500
"Bachelor Girl",1,0.062500
"The Angels",1,0.062500
"Paul Kelly,The Messengers",2,0.125000
"Redgum",1,0.062500
"Spiderbait",1,0.062500
"Goanna",1,0.062500
"Pseudo Echo",1,0.062500
"Jimmy Barnes",1,0.062500
"Diesel",1,0.062500
"Ian Moss",1,0.062500
"Dragon",2,0.125000
"Richard Clapton",1,0.062500
"Skyhooks",1,0.062500
"The Bangles",2,0.125000
"Sam Fischer,Demi Lovato",1,0.062500
"Sabrina Carpenter,Dolly Parton",1,0.062500
"Patsy Cline",1,0.062500
"Beverley Knight,Sister Act (2024 London Cast)",1,0.062500
"Tori Kelly",2,0.125000
"Tori Kelly,Pharrell Williams",1,0.062500
"Scarlett Johansson",3,0.187500
"Reese Witherspoon,Nick Kroll",1,0.062500
"Bomba Estéreo",1,0.062500
"Tori Kelly,Taron Egerton,Scarlett Johansson,Nick Kroll",1,0.062500
"Auli'i Cravalho,Hualālai Chung,Rose Matafeo,David Fane,Disney",1,0.062500
"Auli'i Cravalho,Disney,Rachel House",1,0.062500
"Awhimai Fraser,Disney",1,0.062500
"Meryl Streep",1,0.062500
"Timmy Trumpet,Savage",1,0.062500
"Reba McEntire",1,0.062500
"Katrina & The Waves",2,0.125000
"Kool & The Gang",2,0.125000
"Bee Gees",7,0.437500
"Carl Douglas",1,0.062500
"Van Halen",2,0.125000
"MC Hammer",2,0.125000
"Village People",2,0.125000
"Chris Medina",1,0.062500
"Maroon 5,Wiz Khalifa",3,0.187500
"LMFAO,Lauren Bennett,GoonRock",1,0.062500
"Aloe Blacc",2,0.125000
"Inner Circle",1,0.062500
"Mohombi",1,0.062500
"Mohombi,Nicole Scherzinger",1,0.062500
"Steppenwolf",1,0.062500
"Neil Donnell",1,0.062500
"Pitbull,Marc Anthony",1,0.062500
"Snoop Dogg,David Guetta,Giorgio Tuinfort,Frédéric Riesterer",1,0.062500
"Shakira,Freshlyground",1,0.062500
"Macklemore & Ryan Lewis,Wanz",1,0.062500
"Michel Teló",1,0.062500
"Diddy - Dirty Money,Skylar Grey",2,0.125000
"Mike Posner,Gigamesh",2,0.125000
"B.o.B,Bruno Mars",3,0.187500
"Passenger",1,0.062500
"Flo Rida,Pitbull",1,0.062500
"Madcon",2,0.125000
"Madcon,Ray Dalton",1,0.062500
"Hermes House Band",1,0.062500
"Luke Christopher",1,0.062500
"Mr. Probz",1,0.062500
"Robin Thicke,T.I.,Pharrell Williams",3,0.187500
"Bjørn Johan Muri",1,0.062500
"Donkeyboy",4,0.250000
"Snakehips,Tinashe,Chance the Rapper",1,0.062500
"Matoma,Faith Evans,The Notorious B.I.G.,Snoop Dogg",1,0.062500
"Coolio,L.V.",1,0.062500
"The Weeknd,Daft Punk",2,0.125000
"Ariana Grande,Iggy Azalea",2,0.125000
"John Travolta,Jeff Conaway",2,0.125000
"Lucenzo,Don Omar",1,0.062500
"Kenny Loggins",2,0.125000
"Huey Lewis & The News",1,0.062500
"Alexander Rybak",1,0.062500
"Cast of Mamma Mia! The Movie,Philip Michael,Christine Baranski,Julie Walters,Stellan Skarsgård",1,0.062500
"Pink Floyd",2,0.125000
"Matoma,The Notorious B.I.G.,Ja Rule,Ralph Tresvant",1,0.062500
"Major Lazer,Nyla,Fuse ODG",1,0.062500
"Kungs,Cookin' On 3 Burners",1,0.062500
"A$AP Rocky,Rod Stewart,Miguel,Mark Ronson",1,0.062500
"Isac Elliot",1,0.062500
"Justin Bieber,Jaden",1,0.062500
"Jessie J,B.o.B",1,0.062500
"Austin Mahone,Pitbull",2,0.125000
"Kygo,Conrad Sewell",1,0.062500
"U.S.A. For Africa",1,0.062500
"Dexys Midnight Runners,Kevin Rowland",1,0.062500
"ItaloBrothers",1,0.062500
"David Guetta,Kelly Rowland",1,0.062500
"Guy Sebastian,Lupe Fiasco",1,0.062500
"Veronica Jax",1,0.062500
"Elton John,Kiki Dee",2,0.125000
"Laleh",1,0.062500
"Adelén",1,0.062500
"Calvin Harris,Pharrell Williams,Katy Perry,Big Sean,Funk Wav",2,0.125000
"Martin Garrix,Macklemore,Fall Out Boy",1,0.062500
"Earth, Wind & Fire,The Emotions",1,0.062500
"CHIC",1,0.062500
"Pierce Brosnan,Meryl Streep",1,0.062500
"Lena",1,0.062500
"Avicii,Conrad Sewell",1,0.062500
"David Guetta,Sam Martin",1,0.062500
"Sia",3,0.187500
"Wham!",3,0.187500
"Sam Fender",1,0.062500
"2Pac,Big Syke",1,0.062500
"NEIKED,Dyo",1,0.062500
"Tez Cadey",1,0.062500
"David Guetta,Ne-Yo,Akon",2,0.125000
"50 Cent,Olivia",1,0.062500
"Robin Schulz,Ilsey",1,0.062500
"Pitbull,Jennifer Lopez,Claudia Leitte",1,0.062500
"Jerry Lee Lewis",1,0.062500
"Sister Sledge",1,0.062500
"Major Lazer,MØ,DJ Snake",1,0.062500
"Bananarama",1,0.062500
"Lipps Inc.",1,0.062500
"James Brown",1,0.062500
"MGMT",2,0.125000
"Becky Hill,David Guetta",1,0.062500
"Logic,Rag'n'Bone Man",1,0.062500
"Dennis Lloyd",1,0.062500
"Robbie Williams",3,0.187500
"Dire Straits",2,0.125000
"Matthew Wilder",2,0.125000
"Lissie",1,0.062500
"Nik Kershaw",1,0.062500
"Rihanna,Calvin Harris",4,0.250000
"LF SYSTEM",1,0.062500
"Status Quo",1,0.062500
"Kakkmaddafakka",1,0.062500
"Amy Diamond",1,0.062500
"The Beach Boys",4,0.250000
"Duffy",1,0.062500
"Alphaville",2,0.125000
"Scissor Sisters",2,0.125000
"Jamelia",1,0.062500
"Kygo,Labrinth",1,0.062500
"The Monroes",1,0.062500
"Scorpions",1,0.062500
"The Blues Brothers,Aretha Franklin",1,0.062500
"Sam & Dave",1,0.062500
"Bertine Zetlitz",1,0.062500
"Loreen",1,0.062500
"Måns Zelmerlöw",1,0.062500
"Modern Talking",1,0.062500
"Michael Bublé",1,0.062500
"Dagny",1,0.062500
"Wet Wet Wet",1,0.062500
"Barry Manilow",1,0.062500
"The Trammps",1,0.062500
"Bill Medley,Jennifer Warnes",1,0.062500
"Jan Hammer",1,0.062500
"Rick James",1,0.062500
"Edwin Starr",1,0.062500
"Enrique Iglesias",1,0.062500
"Justice",1,0.062500
"Bob Marley & The Wailers",1,0.062500
"KISS",1,0.062500
"Barry White",1,0.062500
"George Benson",1,0.062500
"Rock Mafia",1,0.062500
"Ice Cube,Das EFX",1,0.062500
"Billy Ocean",1,0.062500
"Player",1,0.062500
"Gerry Rafferty",1,0.062500
"French Montana,Swae Lee",1,0.062500
"Candi Staton",1,0.062500
"Jungle,Channel Tres",1,0.062500
"Seeb,Skip Marley",1,0.062500
"Sugababes",1,0.062500
"Murray Head",1,0.062500
"Amy Macdonald",1,0.062500
"Irene Cara",1,0.062500
"Hannah Montana",3,0.187500
"Future",7,0.437500
"Drake,PARTYNEXTDOOR",3,0.187500
"CEO Trayle",1,0.062500
"Drake,Rihanna",1,0.062500
"Drake,GIVĒON",1,0.062500
"Daniel Caesar",14,0.875000
"Don Toliver,Quavo,Offset",1,0.062500
"Mac Miller",3,0.187500
"21 Savage",2,0.125000
"03 Greedo",1,0.062500
"Jhené Aiko,Childish Gambino",1,0.062500
"Tory Lanez,RL Grime",1,0.062500
"Drake,Sampha",1,0.062500
"Childish Gambino,Jhené Aiko",1,0.062500
"Yebba,A$AP Rocky",1,0.062500
"SZA,Travis Scott",3,0.187500
"Daniel Caesar,Kali Uchis",1,0.062500
"SZA,Chance the Rapper",1,0.062500
"Stunna Gambino",1,0.062500
"Rick Ross,Drake,Chrisette Michele",1,0.062500
"Tyler, The Creator,Rex Orange County,Anna of the North",1,0.062500
"Drake,Travis Scott",1,0.062500
"Tyler, The Creator,Kali Uchis",1,0.062500
"Tyler, The Creator,A$AP Rocky",1,0.062500
"A$AP Rocky,Frank Ocean",1,0.062500
"Drake,Nicki Minaj",1,0.062500
"PARTYNEXTDOOR,Drake",2,0.125000
"Kiana Ledé,Bryson Tiller",1,0.062500
"Яeternity",1,0.062500
"Reggie Becton",1,0.062500
"Tory Lanez",2,0.125000
"Mura Masa,A$AP Rocky",1,0.062500
"Summer Walker",3,0.187500
"Kehlani,Ty Dolla $ign",1,0.062500
"Bakar",1,0.062500
"ilostmyself",1,0.062500
"d3puu",1,0.062500
"SZA,Don Toliver",1,0.062500
"Marshmello,Brent Faiyaz",1,0.062500
"SZA,The Neptunes,Pharrell Williams,Ty Dolla $ign",1,0.062500
"Drake,Static Major,Ty Dolla $ign",1,0.062500
"Drake,Michael Jackson",1,0.062500
"Steve Lacy",2,0.125000
"Daniel Caesar,Ty Dolla $ign",1,0.062500
"Daniel Caesar,Charlotte Day Wilson",1,0.062500
"Daniel Caesar,John Mayer",1,0.062500
"Daniel Caesar,Mustafa",1,0.062500
"G-Eazy,Christoph Andersson",1,0.062500
"A$AP Rocky,Imogen Heap,Clams Casino",1,0.062500
"Drake,Yeat",1,0.062500
"juju<3",1,0.062500
"H.E.R.",5,0.312500
"Daniel Caesar,Sean Leon,Jacob Collier",1,0.062500
"Frank Ocean,Earl Sweatshirt",1,0.062500
"LUCKI",1,0.062500
"Jace!",1,0.062500
"Veeze",2,0.125000
"Nicki Minaj,Drake",1,0.062500
"Rihanna,Future",2,0.125000
"Rihanna,Drake",3,0.187500
"Tyler, The Creator,Frank Ocean",2,0.125000
"Future,The Weeknd",1,0.062500
"Travis Scott,SZA,Future",2,0.125000
"Lil Tecca",2,0.125000
"Timbaland,Drake",1,0.062500
"Jhené Aiko",8,0.500000
"Jhené Aiko,Big Sean",2,0.125000
"Frank Ocen",1,0.062500
"80purppp",1,0.062500
"Pi’erre Bourne,Sharc",1,0.062500
"Lil Yachty,Future,Playboi Carti",1,0.062500
"Drake,Lykke Li",1,0.062500
"Autumn!",1,0.062500
"Kendrick Lamar,Drake",1,0.062500
"Kendrick Lamar,Rihanna",1,0.062500
"Kendrick Lamar,Jay Rock",1,0.062500
"Naomi Sharon",1,0.062500
"Trippie Redd,PARTYNEXTDOOR",1,0.062500
"Ken Carson",3,0.187500
"Kelly Rowland,Lil Wayne",1,0.062500
"Future,Kelly Rowland",1,0.062500
"Rick Ross,Nicki Minaj",1,0.062500
"DJ Khaled,Drake,Rick Ross,Lil Wayne",1,0.062500
"Young Money,Drake",1,0.062500
"Drake,Trey Songz,Lil Wayne",1,0.062500
"Drake,Kanye West,Lil Wayne,Eminem",1,0.062500
"Ro James",1,0.062500
"Trill Family,Boosie Badazz,Webbie,Kiara",1,0.062500
"Nicki Minaj,Beyoncé",2,0.125000
"Nicki Minaj,Rihanna",1,0.062500
"DJ Khaled,Rihanna,Bryson Tiller",1,0.062500
"Drake,Jhené Aiko",1,0.062500
"Drake,Yebba",1,0.062500
"Jhené Aiko,Kurupt",1,0.062500
"Jhené Aiko,Namiko,Miyagi",1,0.062500
"Jhené Aiko,Swae Lee",1,0.062500
"Omarion,Chris Brown,Jhené Aiko",1,0.062500
"Jhené Aiko,Future,Miguel",1,0.062500
"Summer Walker,Jhené Aiko",1,0.062500
"Paperboy Fabe,Brent Faiyaz",1,0.062500
"Baby Keem",1,0.062500
"Drake,SZA",1,0.062500
"Rick Ross,Wale,Drake",1,0.062500
"Mariah the Scientist",1,0.062500
"Summer Walker,PARTYNEXTDOOR",1,0.062500
"Nicki Minaj,Jeremih",1,0.062500
"DaniLeigh,Chris Brown",1,0.062500
"Meek Mill,Jeremih,PnB Rock",1,0.062500
"USHER,Alicia Keys",2,0.125000
