artists,occurrence,freqency
"TWISTED,Oliver Tree",1,0.100000
"Coi Leray,DJ Smallz 732",1,0.100000
"Post Malone,The Kid LAROI",2,0.200000
"The Game,50 Cent",1,0.100000
"Oliver Tree,sped up nightcore",1,0.100000
"Post Malone,Doja Cat",1,0.100000
"James Hype,Miggy Dela Rosa",1,0.100000
"KT Tunstall",1,0.100000
"Fred again..,Delilah Montagu",1,0.100000
"Fred again..,Swedish House Mafia,Future",1,0.100000
"EKKSTACY",1,0.100000
"Zach Hood",1,0.100000
"Hoodie Allen",1,0.100000
"Peking Duk,Icona Pop",1,0.100000
"Peking Duk,Elliphant",1,0.100000
"Bryce Vine",1,0.100000
"Hermitude,Hoodlem",1,0.100000
"Diplo,Sleepy Tom,Boombox Cartel",1,0.100000
"PNAU,Kira Divine,Marques Toliver",1,0.100000
"Itch,Megan Joy",1,0.100000
"Hermitude,Mataya,Young Tapz",1,0.100000
"Evermore",1,0.100000
"Broiler,RAVVEL",1,0.100000
"Sol Rising",1,0.100000
"G2M",1,0.100000
"Underdog",1,0.100000
"Lofi Xsense",1,0.100000
"ISTERIF",1,0.100000
"Aly & AJ",1,0.100000
"ZZ Ward,Gary Clark Jr.",1,0.100000
"Disclosure,RAYE",1,0.100000
"Jungle,Bas",1,0.100000
"The Mighty Mighty Bosstones",1,0.100000
"Pharoahe Monch",1,0.100000
"RAYE,070 Shake",1,0.100000
"Rudimental,John Newman",1,0.100000
"Rudimental,John Newman,Alex Clare",1,0.100000
"Benny Benassi,Gary Go",1,0.100000
"PinkPantheress,Ice Spice",1,0.100000
"Mallrat",1,0.100000
"Ball Park Music",1,0.100000
"Skrillex,Fred again..,Flowdan",2,0.200000
"gnash",1,0.100000
"Jerry Lee Lewis",1,0.100000
"DJ DENZ The Rooster",1,0.100000
"The Police",2,0.200000
"What So Not,Branchez",1,0.100000
"Evan Honer,Julia DiGrazia",2,0.200000
"Kris Kross",1,0.100000
"Foals",1,0.100000
"Britney Spears",5,0.500000
"Bonnie Tyler",1,0.100000
"The Who",1,0.100000
"Newton Faulkner",1,0.100000
"Alexander 23",1,0.100000
"Ella Eyre",1,0.100000
"Seafret,sped up + slowed",1,0.100000
"Bad Meets Evil",1,0.100000
"Sigma,Paloma Faith",1,0.100000
"AWOLNATION",1,0.100000
"Little Red",1,0.100000
"Flamzyvibes",1,0.100000
"Michael Jackson",2,0.200000
"Lorde,Flume",1,0.100000
"Pola & Bryson,Emily Makis",1,0.100000
"Lukas Graham",1,0.100000
"lovelytheband,Cash Cash",1,0.100000
"Cat Burns,goddard.",1,0.100000
"Madcon,Ray Dalton",1,0.100000
"Brenn!",1,0.100000
"Dami Im",1,0.100000
"Mac Miller,The Temper Trap",2,0.200000
"Bon Iver",2,0.200000
"Baker Boy,Bernard Fanning",1,0.100000
"SaraLisa",1,0.100000
"The Outfield",1,0.100000
"Nappy Roots",1,0.100000
"Richy Mitch & The Coal Miners",2,0.200000
"Between You & Me",1,0.100000
"Avicii,Aloe Blacc",1,0.100000
"Libianca,sped up + slowed",1,0.100000
"All Time Low",1,0.100000
"Big & Rich,Gretchen Wilson",1,0.100000
"Dezko",1,0.100000
"Fred again..,Dermot Kennedy",1,0.100000
"Fred again..,The Blessed Madonna",1,0.100000
"Shake Music",1,0.100000
"Evanescence",1,0.100000
"Galantis,Throttle",1,0.100000
"Kanye West,Mos Def,Freeway,The Boys Choir Of Harlem",1,0.100000
"Kanye West,Lupe Fiasco",1,0.100000
"Major Lazer,Amber Coffman",1,0.100000
"Keith Urban,P!nk",1,0.100000
"Dave,Central Cee",1,0.100000
"TOTO",3,0.300000
"HARDY",2,0.200000
"Sum 41",1,0.100000
"Elley Duhé,Whethan",1,0.100000
"David Kushner",28,2.800000
"CALVO,DAZZ",1,0.100000
"Morgan Wallen,ERNEST",1,0.100000
"Tory Lanez,Trippie Redd,Yoko Gold",2,0.200000
"FISHER,Aatig",1,0.100000
"Lil Durk,J. Cole",2,0.200000
"Garrett Atterberry",1,0.100000
"cassö,RAYE,D-Block Europe",1,0.100000
"FooR,Ellie Evans",1,0.100000
"Partiboi69,Juicy Romance",1,0.100000
"Mall Grab",1,0.100000
"Hannah Montana",1,0.100000
"Teddybears,Mad Cobra",1,0.100000
"Jog,CJ ROLO",1,0.100000
"The Seekers",1,0.100000
"Oliver Anthony Music",1,0.100000
"Sam Barber",1,0.100000
"Dylan Gossett",2,0.200000
"Zach Bryan,The War And Treaty",2,0.200000
"Chris Stapleton",1,0.100000
"Charli xcx",1,0.100000
"Tyla",1,0.100000
"Philip Bailey,Phil Collins",1,0.100000
"Whale and the Wolf",1,0.100000
"Old Mervs",1,0.100000
"James Johnston",1,0.100000
"asiris",3,0.300000
"Abby Anderson",1,0.100000
"K Motionz,Songer",1,0.100000
"sped up nightcore",1,0.100000
"Kenya Grace",1,0.100000
"Pitbull,Christina Aguilera",1,0.100000
"Pitbull,G.R.L.",1,0.100000
"Pitbull,TJR",1,0.100000
"Rita Ora",1,0.100000
"The 1975",1,0.100000
"VisionV,PHEA",1,0.100000
"PALASTIC",1,0.100000
"Noah Kahan,Post Malone",4,0.400000
"Wyatt Flores",1,0.100000
"Semisonic",2,0.200000
"Justus Bennetts",1,0.100000
"Paul Russell",1,0.100000
"Mella Dee",1,0.100000
"Armand Van Helden,A-Trak,Duck Sauce",1,0.100000
"Sycco,Flume,Chrome Sparks",1,0.100000
"Noah Kahan,Gracie Abrams",4,0.400000
"Zach Bryan,Noah Kahan",2,0.200000
"AJ Tracey",1,0.100000
"Kygo",1,0.100000
"NOTION,Carrie Baxter",1,0.100000
"Wilkinson,ILIRA,iiola,Tom Cane",1,0.100000
"Lavern",1,0.100000
"Issey Cross",1,0.100000
"Dom Dolla",1,0.100000
"Chase & Status,Bou,Flowdan,IRAH,Trigga,Takura",1,0.100000
"Tom Santa",1,0.100000
"Rudimental,Charlotte Plank,Vibe Chemistry",1,0.100000
"Limp Bizkit",5,0.500000
"You Me At Six",1,0.100000
"Royel Otis",5,0.500000
"Lime Cordiale,IDRIS",1,0.100000
"Cage The Elephant",3,0.300000
"Hailey Whitters",1,0.100000
"YG Marley",2,0.200000
"Michael Wilbur",1,0.100000
"What So Not,MØ",1,0.100000
"Skrillex,Porter Robinson,Bibi Bourelly",1,0.100000
"John Newman",1,0.100000
"Noah Kahan,Sam Fender",2,0.200000
"Zach Bryan,Maggie Rogers",2,0.200000
"Iam Tongi,James Blunt",2,0.200000
"D.O.D,Carla Monroe",1,0.100000
"Evan Honer",2,0.200000
"Mt. Joy",2,0.200000
"Montaigne",1,0.100000
"NOTION,Cecelia",1,0.100000
"Natasha Bedingfield",4,0.400000
"JOHN BALAYA",1,0.100000
"Dasha",1,0.100000
"ODESZA,Zyra",1,0.100000
"SILK",1,0.100000
"Cyndi Lauper",1,0.100000
"Pat Benatar",2,0.200000
"Linkin Park",1,0.100000
"Badger,Natasha Bedingfield",1,0.100000
"Astrality,Thandi",1,0.100000
"i_o,Tommy Trash,Daisy Guttridge",1,0.100000
"Disco Lines,Miggy Dela Rosa",1,0.100000
"Bakar,Summer Walker",2,0.200000
"Kim Carnes",1,0.100000
"Flight Facilities,Giselle",1,0.100000
"me n ü",1,0.100000
"Daniel Allan,Lyrah",1,0.100000
"Thirty Seconds To Mars",1,0.100000
"Swedish House Mafia,Connie Constance",1,0.100000
"Swedish House Mafia,Mapei",1,0.100000
"Tucker Wetmore",2,0.200000
"Artemas",1,0.100000
"Martin Garrix,Dean Lewis",1,0.100000
"Lana Del Rey,Cedric Gervais,Carlos Cid",1,0.100000
"The Smith Street Band",1,0.100000
"Gryffin,Stanaj",1,0.100000
"Djo",2,0.200000
"Bob Marley & The Wailers",1,0.100000
"Mark Ronson,Amy Winehouse",1,0.100000
"Bullets And Octane",1,0.100000
"Kenny Loggins",1,0.100000
"Jaxomy,Agatino Romero,Raffaella Carrà",1,0.100000
"Armin van Buuren,Punctual,Alika",1,0.100000
"Shaboozey",2,0.200000
"Post Malone,Morgan Wallen",4,0.400000
"Tommy Richman",1,0.100000
"Bo Burnham",1,0.100000
"2Pac,Roger,Dr. Dre",2,0.200000
"Dylan Espeseth",1,0.100000
"The Stranglers",1,0.100000
"Hiko",1,0.100000
"JEV",1,0.100000
"Selena Gomez",1,0.100000
"Lil Man J",1,0.100000
"Art of Sleeping",2,0.200000
"Stellar",1,0.100000
"Tion Wayne,La Roux",1,0.100000
"Azure Ryder",1,0.100000
"Edward Maya,Vika Jigulina",1,0.100000
"FrankJavCee",1,0.100000
"Macy Gray",1,0.100000
"Emmit Fenn,Rebūke",1,0.100000
"Zach Bryan,The Lumineers",2,0.200000
"Noah Kahan,Hozier",2,0.200000
"Amber Run",1,0.100000
"Armand Van Helden",1,0.100000
"Troye Sivan,PinkPantheress,Hyunjin",1,0.100000
"Skrillex,Boys Noize,Opus III",1,0.100000
"Mason,Princess Superstar",1,0.100000
"ALMA",1,0.100000
"Fred again..,Anderson .Paak,CHIKA",1,0.100000
"Bobby Brown",1,0.100000
"Rudimental,Major Lazer,Anne-Marie,Mr Eazi",1,0.100000
"Tech N9ne",1,0.100000
"Icona Pop,Ultra Naté",1,0.100000
"Toadies",2,0.200000
"Ella Langley,Riley Green",1,0.100000
"Fred again..,Angie McMahon",1,0.100000
"Fontaines D.C.",1,0.100000
"AFI",1,0.100000
"Kisschasy",1,0.100000
"Lykke Li,The Magician",1,0.100000
"Coi Leray",1,0.100000
"Sesh Tunes Scotland",1,0.100000
"Beave",1,0.100000
"Bridgit Mendler",3,0.300000
"Jay Sean,Lil Wayne",1,0.100000
"Don Diablo,AR/CO",1,0.100000
"Benzz",1,0.100000
"Gravagerz",1,0.100000
"Hanumankind,Kalmi",1,0.100000
"Adam Lambert",2,0.200000
"Tom Waits",1,0.100000
"nimino",1,0.100000
"Obie Trice,Dr. Dre",1,0.100000
"Famy",1,0.100000
"Céline Dion",2,0.200000
"Qwote,Pitbull,Lucenzo",1,0.100000
"George Thorogood & The Destroyers",1,0.100000
"Jalen Ngonda",1,0.100000
"Diffrent",1,0.100000
"Adrien Nunez",2,0.200000
"WOLTERS",1,0.100000
"Teena Marie",1,0.100000
"BUNT.,Mapei",1,0.100000
"Chase & Status,Stormzy",1,0.100000
"Jaden Bojsen,Sami Brielle",1,0.100000
"MAGIC!",1,0.100000
"Hammer House,Mass Medium",1,0.100000
"Netsky,Babl Lemmens,Daddy Waku,Chantal Kashala",1,0.100000
"Gigi Perez",4,0.400000
"Elle King,Miranda Lambert",1,0.100000
"D-Devils,Rumix,Highbreeze",1,0.100000
"Young MC",1,0.100000
"Pete Rock & C.L. Smooth",1,0.100000
"Thomas Barrandon",1,0.100000
"Cassie",1,0.100000
"Jamelia",1,0.100000
"Alexandra Stan",1,0.100000
"Andy C,Becky Hill",1,0.100000
"Olly Murs,Demi Lovato",1,0.100000
"Youngblood Hawke",1,0.100000
"Joey Valence & Brae",1,0.100000
"Sweet Female Attitude",1,0.100000
"Ole 60",2,0.200000
"Thirsty Merc",1,0.100000
"Taxiride",1,0.100000
"The Getaway Plan",1,0.100000
"Joy Anonymous,Sammy Virji",1,0.100000
"Sebastian Schub",1,0.100000
"Audioslave",1,0.100000
"Leonard Cohen",1,0.100000
"NewEra",1,0.100000
"Jersey",1,0.100000
"Gabriella Cilmi",1,0.100000
"Sia",1,0.100000
"GANGgajang",1,0.100000
"Terrence Parker",1,0.100000
"Sia,Sean Paul",1,0.100000
"Camila Cabello",1,0.100000
"Future,Drake",1,0.100000
"KSI,Trippie Redd",1,0.100000
"Big Wild,Tove Styrke",1,0.100000
"Classified",1,0.100000
"Caesars",1,0.100000
"Thomas Jack,Nico & Vinz",1,0.100000
"Curbi",1,0.100000
"Mr Traumatik,Kyron Murrell,Tomek Zyl",1,0.100000
"Retrowaves",1,0.100000
"FISHER,Kita Alexander",1,0.100000
"Wynter Gordon",1,0.100000
"John Farnham",1,0.100000
"Travie McCoy,Bruno Mars",1,0.100000
"KAYTRANADA,H.E.R.",1,0.100000
"Bou",1,0.100000
"Chrystal,NOTION",1,0.100000
"BUNT.,Nate Traveller",1,0.100000
"Lola Young",2,0.200000
"Sam Smith",1,0.100000
"Guru Josh Project,Klaas",1,0.100000
"Eagles Of Death Metal",1,0.100000
"Sam Fender",1,0.100000
"2Pac,Talent",1,0.100000
"The Notorious B.I.G.,Mase,Diddy",1,0.100000
"BENNETT",1,0.100000
"NOTSOBAD,MA:RK",1,0.100000
"Vibe Chemistry,Local,Window Kid,Example,Elro",1,0.100000
"Nas",1,0.100000
"Fred again..,Clara Ward",1,0.100000
"Fred again..,Lil Yachty,Overmono",1,0.100000
"PALASTIC,LissA",1,0.100000
"Elliot Greer,MC4D",1,0.100000
"Authority Zero",1,0.100000
"Black Eyed Peas,Papa Roach",1,0.100000
"Sam Barber,Avery Anna",2,0.200000
"Qwopdef",1,0.100000
"Vicetone,Cozi Zuehlsdorff",1,0.100000
"Kverz",1,0.100000
"Everything But The Girl,Todd Terry",1,0.100000
"Paul Kelly,The Messengers",1,0.100000
"Youth Group",1,0.100000
"NOTD,Bea Miller",1,0.100000
"beabadoobee",1,0.100000
"Macky Gee,Stuart Rowe",1,0.100000
"Dom Dolla,Tove Lo",1,0.100000
"Camp Cope",1,0.100000
"DNMO,Wolfy Lights,Blooom",1,0.100000
"D.O.D,Sub Focus",1,0.100000
"Nosi",1,0.100000
"Ricki-Lee",1,0.100000
"PAWSA",1,0.100000
"Roman Nasenmensch,domi4wave",1,0.100000
"Skepta,Cheb Rabi,B Live",1,0.100000
"The Notorious B.I.G.,Faith Evans,The Game",1,0.100000
"Billy Squier",1,0.100000
"Jungle",1,0.100000
"Sleepy Hallow,347aidan",1,0.100000
"Louis The Child,Evalyn",1,0.100000
"Chase & Status,Clementine Douglas",1,0.100000
"Kemi not a Kid",1,0.100000
"Evil Ebenezer",1,0.100000
"The Brudi Brothers",1,0.100000
"Gracie Abrams,Taylor Swift",3,0.300000
"Taylor Swift,Florence + The Machine",2,0.200000
"Taylor Swift,Hayley Williams",1,0.100000
"Taylor Swift,HAIM",1,0.100000
"Taylor Swift,Bon Iver",3,0.300000
"ZAYN,Taylor Swift",1,0.100000
"Jade LeMac",3,0.300000
"Genevieve Stokes",1,0.100000
"Sadie Jean",1,0.100000
"Billie Eilish,Vince Staples",1,0.100000
"Taylor Swift,Lana Del Rey",1,0.100000
"Taylor Swift,Gary Lightbody",1,0.100000
"Tate McRae,Flo Milli",1,0.100000
"Tate McRae,The Kid LAROI",1,0.100000
"Taylor Swift,Post Malone",1,0.100000
"Zach Bryan,Kacey Musgraves",1,0.100000
"The Weeknd,JENNIE,Lily-Rose Depp",1,0.100000
"Briston Maroney",1,0.100000
"Noah Kahan,Lizzy McAlpine",1,0.100000
"Future,Metro Boomin,Travis Scott,Playboi Carti",1,0.100000
"Mac Miller,Miguel",1,0.100000
"The Kid LAROI,Polo G,Stunna Gambino",1,0.100000
"Clubhouse",1,0.100000
"Bryson Tiller",2,0.200000
"Nicki Minaj,Travis Scott,Chris Brown,Sexyy Red",1,0.100000
"Kanye West,Clipse,Kenny G",1,0.100000
"The Weeknd,Playboi Carti,Madonna",1,0.100000
"SZA,Travis Scott",1,0.100000
"Rainbow Kitten Surprise",1,0.100000
"Post Malone,Justin Bieber",1,0.100000
"mike.",2,0.200000
"Jack Harlow,Static Major,Bryson Tiller",1,0.100000
"Migos",2,0.200000
"Mariah the Scientist",1,0.100000
"Kodak Black,NLE Choppa,Jimin,JVKE,Muni Long,Fast & Furious: The Fast Saga",1,0.100000
"Toosii,Khalid",1,0.100000
"ILLENIUM,Jon Bellion",1,0.100000
"Greta Van Fleet",2,0.200000
"Moon Taxi",2,0.200000
"Rae Sremmurd,Swae Lee,Slim Jxmmi",1,0.100000
"Phoebe Bridgers",7,0.700000
"Jack Harlow,Lil Wayne",1,0.100000
"JVKE",5,0.500000
"KALEO",1,0.100000
"Future,Metro Boomin,Kendrick Lamar",2,0.200000
"Lil Durk,Morgan Wallen",1,0.100000
"Lil Baby",1,0.100000
"Post Malone,SZA",1,0.100000
"Calvin Harris,Frank Ocean,Migos",1,0.100000
"Post Malone,Roddy Ricch",1,0.100000
"Jack Harlow,Big Sean",1,0.100000
"G-Eazy",1,0.100000
"Lizzy McAlpine",5,0.500000
"Chance Peña",2,0.200000
"Taylor Swift,Phoebe Bridgers",1,0.100000
"Noah Kahan,Brandi Carlile",1,0.100000
"Bayker Blankenship",1,0.100000
"Blood Orange",1,0.100000
"Taylor Swift,Kendrick Lamar",2,0.200000
"Pink Sweat$",1,0.100000
"Khalid,Summer Walker",1,0.100000
"Daniel Caesar",1,0.100000
"Paperboy Fabe,Brent Faiyaz",1,0.100000
"Novo Amor",2,0.200000
"Montell Fish",2,0.200000
"girl in red",1,0.100000
"LAUNDRY DAY",1,0.100000
"Daniel Nunnelee",1,0.100000
"Edith Whiskers",1,0.100000
"ODIE",1,0.100000
"Chris Lanzon",1,0.100000
"d4vd",2,0.200000
"Ice Spice,Central Cee",1,0.100000
"Bryant Barnes",1,0.100000
"Megan Thee Stallion,Yuki Chiba",1,0.100000
"DJ Khaled,Drake",1,0.100000
"Chappell Roan",5,0.500000
"Big Thief",1,0.100000
"Paige Fish,Landon Boyce",1,0.100000
"Jeff Buckley",1,0.100000
"Lady Gaga,Bruno Mars",2,0.200000
"Pinegrove",1,0.100000
"JVKE,Nick Jonas",1,0.100000
"Jordan Adetunji,Kehlani",1,0.100000
"Justin Bieber,Khalid",1,0.100000
"Justin Bieber,Dominic Fike",1,0.100000
"Milli Vanilli",1,0.100000
"Khalid,6LACK,Ty Dolla $ign",1,0.100000
"Zalione",1,0.100000
"Paige Fish",1,0.100000
"Taylor Swift,The Chicks",1,0.100000
"The Nude Party",1,0.100000
"Gregory Alan Isakov",2,0.200000
"RAYE",1,0.100000
"Lizzy McAlpine,FINNEAS",1,0.100000
"Tyler, The Creator,GloRilla,Sexyy Red,Lil Wayne",1,0.100000
"GloRilla",1,0.100000
"salvia palth",1,0.100000
"The Weeknd,Lana Del Rey",1,0.100000
"sombr",1,0.100000
"Dream, Ivory",1,0.100000
"Nick Jonas,Tove Lo",1,0.100000
"Mandy Moore",2,0.200000
"Keyshia Cole",1,0.100000
"Backstreet Boys",1,0.100000
"Candace",1,0.100000
"Paper Tongues",1,0.100000
"Auli'i Cravalho,Disney",1,0.100000
"Donny Osmond,Chorus - Mulan,Disney",1,0.100000
"Nathan Lane,Ernie Sabella,Jason Weaver,Joseph Williams",1,0.100000
"Christopher Jackson,Rachel House,Nicole Scherzinger,Auli'i Cravalho,Louise Bush,Disney",1,0.100000
"Dwayne Johnson,Disney",1,0.100000
"Mandy Moore,Zachary Levi",1,0.100000
"*NSYNC",2,0.200000
"Stephanie Beatriz,Olga Merediz,Encanto - Cast",1,0.100000
"Sebastian Yatra",1,0.100000
"Roger Bart,Disney",1,0.100000
"Naomi Scott",1,0.100000
"Adam Hicks,Bridgit Mendler,Naomi Scott,Hayley Kiyoko",1,0.100000
"Hugh Jackman,The Greatest Showman Ensemble",1,0.100000
"Ross Lynch,Jason Evigan,Grace Phipps",1,0.100000
"Rihanna,Mikky Ekko",1,0.100000
"Carrie Underwood",1,0.100000
"Susan Egan,Cheryl Freeman,LaChanze,Vaneese Thomas,Lillias White,Disney",1,0.100000
"Donna Murphy",1,0.100000
"Jonathan Groff",1,0.100000
"Rihanna,JAY-Z",1,0.100000
"Fergie,will.i.am",1,0.100000
"Flo Rida,T-Pain",1,0.100000
"Don Henley",2,0.200000
"Foreigner",1,0.100000
"Earth, Wind & Fire",1,0.100000
"USHER,Lil Jon,Ludacris",1,0.100000
"Ryan Gosling",1,0.100000
"Nicki Minaj,Ice Spice,Aqua",1,0.100000
"Laufey",2,0.200000
"Meryl Streep,Julie Walters,Christine Baranski",1,0.100000
"VeggieTales",1,0.100000
"Dr. Doofenshmirtz",1,0.100000
"Vanilla Ice",1,0.100000
"The Muppets",1,0.100000
"Beastie Boys",4,0.400000
"Dove Cameron,Disney",1,0.100000
"Animaniacs",1,0.100000
"AsapSCIENCE",1,0.100000
"Sublime",1,0.100000
"The Barden Bellas",1,0.100000
"The Barden Bellas,The Treblemakers,The Bu Harmonics",1,0.100000
"Doechii",1,0.100000
"Cynthia Erivo,Ariana Grande",1,0.100000
"Justin Bieber,Ludacris",1,0.100000
"Stealers Wheel",1,0.100000
"Christina Perri",1,0.100000
"Carolina Gaitán,Mauro Castillo,Adassa,Rhenzy Feliz,Diane Guerrero,Stephanie Beatriz,Encanto - Cast",1,0.100000
"Grace Phipps",1,0.100000
"Ariana Grande,Cynthia Erivo",1,0.100000
"Sixpence None The Richer",3,0.300000
"The Cranberries",5,0.500000
"Yuno Miles",1,0.100000
"USHER,Pitbull",1,0.100000
"Tom Petty",1,0.100000
"Tonic",2,0.200000
"Migos,Lil Uzi Vert",1,0.100000
"Troy,Disney",1,0.100000
"Migos,Drake",1,0.100000
"Dexys Midnight Runners",1,0.100000
"CeeLo Green,Jack Black",1,0.100000
"Bon Jovi",1,0.100000
"Aqua",1,0.100000
"ROSÉ,Bruno Mars",1,0.100000
"Ed Helms,The Lorax Singers",1,0.100000
"Rick Astley",1,0.100000
"Living Colour",1,0.100000
"Downstait",1,0.100000
"Joan Jett & the Blackhearts",1,0.100000
"Survivor",1,0.100000
"Suki Waterhouse",2,0.200000
"Genesis",1,0.100000
"Butthole Surfers",1,0.100000
"Ricky Martin",1,0.100000
"The Gregory Brothers",1,0.100000
"Baby Keem,Kendrick Lamar",1,0.100000
"Ziv Zaifman,Hugh Jackman,Michelle Williams",1,0.100000
"Keala Settle,The Greatest Showman Ensemble",1,0.100000
"A.J. & Big Justice",1,0.100000
"Jake Paul,Team 10",1,0.100000
"川子",1,0.100000
"Shania Twain",1,0.100000
"Lauv",1,0.100000
"Ed Sheeran,Khalid",1,0.100000
"Jonathan Bailey,Ariana Grande,Ethan Slater,Marissa Bode,Cynthia Erivo",1,0.100000
"John Williams,London Symphony Orchestra",2,0.200000
"Boney M.",1,0.100000
"DJ GreyttBlack",1,0.100000
"Bad Lip Reading",1,0.100000
"Starship",1,0.100000
"Stevie Nicks",1,0.100000
"Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus",1,0.100000
"Loren Allred",1,0.100000
"Rachel Platten",1,0.100000
"Hugh Jackman,Zac Efron",1,0.100000
"Idina Menzel",1,0.100000
"Hugh Jackman,Keala Settle,Daniel Everidge,Zendaya,The Greatest Showman Ensemble",1,0.100000
"Troy,Gabriella,Disney",1,0.100000
"Candace,Vanessa",1,0.100000
"Diane Guerrero,Stephanie Beatriz",1,0.100000
"Love Händel",1,0.100000
"Phineas,Bobby Fabulous",1,0.100000
"Stephanie Beatriz",1,0.100000
"Jason Segel,Walter",1,0.100000
"The Muppets,Joanna Newsom",1,0.100000
"Jason Weaver,Rowan Atkinson,Laura Williams",1,0.100000
"Samuel E. Wright,Disney",1,0.100000
"Phil Harris,Bruce Reitherman",1,0.100000
"Little Ditto",1,0.100000
"Cast - Sofia the First,Disney Junior,Sofia",1,0.100000
"China Anne McClain",1,0.100000
"TV Theme Band",1,0.100000
"The Duck",1,0.100000
"Burger King",1,0.100000
"JellyBug",1,0.100000
"They Might Be Giants (For Kids),Disney Junior",1,0.100000
"Charlie Puth,Selena Gomez",1,0.100000
"Angela Lansbury,Jerry Orbach,Chorus - Beauty And the Beast,Disney",1,0.100000
"The Backyardigans",1,0.100000
"Idina Menzel,AURORA",1,0.100000
"Silver",1,0.100000
"PARTYNEXTDOOR,Drake,Chino Pacas",1,0.100000
"Kyle Gordon,Kody Redwing and The Broken Hearts",1,0.100000
"Simple Minds",1,0.100000
"Heart",1,0.100000
"The Smashing Pumpkins",1,0.100000
"Men At Work",1,0.100000
"Wang Chung",2,0.200000
"Metro Boomin,Coi Leray",1,0.100000
"Bluey",1,0.100000
"Spin Doctors",1,0.100000
"Third Eye Blind",6,0.600000
"Blues Traveler",1,0.100000
"Sugar Ray",5,0.500000
"Gin Blossoms",5,0.500000
"Hootie & The Blowfish",4,0.400000
"Lit",1,0.100000
"Nine Days",1,0.100000
"Collective Soul",4,0.400000
"Duncan Sheik",1,0.100000
"Dave Matthews Band",3,0.300000
"Lifehouse",2,0.200000
"Alanis Morissette",5,0.500000
"Lenny Kravitz",3,0.300000
"Uncle Kracker",2,0.200000
"Cracker",1,0.100000
"Local H",1,0.100000
"Michelle Branch",5,0.500000
"Alice In Chains",1,0.100000
"R.E.M.",7,0.700000
"Nelly Furtado",1,0.100000
"Anna Nalick",1,0.100000
"Blue October",1,0.100000
"Incubus",4,0.400000
"Citizen King",1,0.100000
"Stone Temple Pilots",3,0.300000
"New Radicals",1,0.100000
"Temple Of The Dog",1,0.100000
"The Proclaimers",1,0.100000
"Eve 6",1,0.100000
"Tracy Chapman",1,0.100000
"Beck",2,0.200000
"Deep Blue Something",1,0.100000
"Stroke 9",1,0.100000
"Jason Mraz",1,0.100000
"Puddle Of Mudd",1,0.100000
"Everlast",1,0.100000
"Hinder",1,0.100000
"OMC",1,0.100000
"Santana,Rob Thomas",1,0.100000
"Five For Fighting",1,0.100000
"Bush",3,0.300000
"Paula Cole",1,0.100000
"Los Lonely Boys",1,0.100000
"Everclear",1,0.100000
"Blind Melon",1,0.100000
"Better Than Ezra",1,0.100000
"Santana,Michelle Branch",1,0.100000
"Santana,Michelle Branch,The Wreckers",1,0.100000
"Crossfade",1,0.100000
"Chad Kroeger,Josey Scott",1,0.100000
"No Doubt,Lady Saw",1,0.100000
"Natalie Imbruglia",1,0.100000
"Dido",1,0.100000
"Madonna",1,0.100000
"The Wallflowers",1,0.100000
"Chumbawamba",1,0.100000
"Vertical Horizon",1,0.100000
"EMF",1,0.100000
"Jesus Jones",1,0.100000
"Del Amitri",1,0.100000
"The B-52's",1,0.100000
