tracks,occurrence,freqency
"Look After You",2,0.076923
"Where You Are",3,0.115385
"Bejeweled",2,0.076923
"You're Welcome",3,0.115385
"Hits Different",4,0.153846
"I See the Light - From Tangled / Soundtrack Version",2,0.076923
"The Family Madrigal",3,0.115385
"Sit Still, Look Pretty",3,0.115385
"Dos Oruguitas",2,0.076923
"Send My Love (To Your New Lover)",3,0.115385
"Go the Distance",4,0.153846
"I Had Some Help (Feat. Morgan Wallen)",7,0.269231
"You’re Gonna Go Far",4,0.153846
"Best Song Ever",5,0.192308
"Risk",5,0.192308
"Hurricane",6,0.230769
"She's So Gone",3,0.115385
"Determinate - From Lemonade Mouth",3,0.115385
"Still into You",8,0.307692
"From Now On",3,0.115385
"Stay",10,0.384615
"golden hour",6,0.230769
"I Won't Say (I'm In Love)",2,0.076923
"Sucker",4,0.153846
"Mother Knows Best - From Tangled/Soundtrack Version",3,0.115385
"Like That",3,0.115385
"Lost in the Woods",2,0.076923
"Popular",2,0.076923
"Beauty And A Beat",9,0.346154
"That Should Be Me",3,0.115385
"Fergalicious",5,0.192308
"What Makes You Beautiful",7,0.269231
"Steal My Girl",5,0.192308
"Hit Me With Your Best Shot",4,0.153846
"The Boys Of Summer",3,0.115385
"Tequila Sunrise - Live On MTV, 1994",2,0.076923
"Juke Box Hero",2,0.076923
"September",4,0.153846
"Everybody Wants To Rule The World",8,0.307692
"Dial Drunk (with Post Malone)",5,0.192308
"Crank That (Soulja Boy)",6,0.230769
"One Way Or Another",2,0.076923
"Shake It Off (Taylor's Version)",3,0.115385
"Yeah! (feat. Lil Jon & Ludacris)",5,0.192308
"I'm Just Ken",2,0.076923
"Barbie World (with Aqua)",2,0.076923
"Super Bass",7,0.269231
"From The Start",2,0.076923
"Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack",3,0.115385
"Falling Behind",2,0.076923
"VeggieTales Theme Song",2,0.076923
"Brand New Best Friend",2,0.076923
"Ice Ice Baby",3,0.115385
"Rainbow Connection",2,0.076923
"Paul Revere",4,0.153846
"Yakko's World",2,0.076923
"The New Periodic Table Song",2,0.076923
"Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around",3,0.115385
"Say It Ain't So - Original Mix",3,0.115385
"Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity",3,0.115385
"DENIAL IS A RIVER",3,0.115385
"Defying Gravity",3,0.115385
"That's What I Like",4,0.153846
"Sweet Emotion",2,0.076923
"All My Life",4,0.153846
"All The Stars (with SZA)",10,0.384615
"Riptide",11,0.423077
"Iris",11,0.423077
"Stuck In The Middle With You",3,0.115385
"a thousand years",2,0.076923
"(Don't Fear) The Reaper",3,0.115385
"We Don't Talk About Bruno",3,0.115385
"What Is This Feeling?",2,0.076923
"Kiss Me",3,0.115385
"Dreams",3,0.115385
"Honey Bun",2,0.076923
"Rhiannon",6,0.230769
"DJ Got Us Fallin' In Love (feat. Pitbull)",10,0.384615
"You Don't Know How It Feels",2,0.076923
"Uptown Girl",7,0.269231
"Jessie's Girl",7,0.269231
"If You Could Only See",3,0.115385
"Stir Fry",2,0.076923
"Bad and Boujee (feat. Lil Uzi Vert)",3,0.115385
"Bet On It",2,0.076923
"Listen to the Music",3,0.115385
"Walk It Talk It",2,0.076923
"Don't Speak",4,0.153846
"Carry on Wayward Son",2,0.076923
"Come On Eileen",5,0.192308
"Hips Don't Lie (feat. Wyclef Jean)",7,0.269231
"Don't Stop Believin' (2022 Remaster)",2,0.076923
"Sweet Child O' Mine",4,0.153846
"A Thousand Miles",9,0.346154
"Closer",7,0.269231
"Waterfalls",3,0.115385
"Kung Fu Fighting",3,0.115385
"Livin' On A Prayer",5,0.192308
"Barbie Girl",3,0.115385
"APT.",2,0.076923
"How Bad Can I Be?",2,0.076923
"Never Gonna Give You Up",3,0.115385
"Beat It",7,0.269231
"Cult of Personality",2,0.076923
"Kingdom",2,0.076923
"Bad Reputation",3,0.115385
"Eye of the Tiger",4,0.153846
"Last Friday Night (T.G.I.F.)",7,0.269231
"California Gurls",10,0.384615
"Dancing Queen",6,0.230769
"Mamma Mia",7,0.269231
"Symphony (feat. Zara Larsson)",5,0.192308
"R U Mine?",5,0.192308
"Arabella",3,0.115385
"Moves",2,0.076923
"My Fun",2,0.076923
"That's All - 2007 Remaster",2,0.076923
"Pepper",2,0.076923
"I Like To Move It",3,0.115385
"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)",3,0.115385
"Hey Daddy (Daddy's Home)",2,0.076923
"Livin' la Vida Loca",4,0.153846
"Gingers Have Souls",2,0.076923
"family ties (with Kendrick Lamar)",2,0.076923
"Rewrite The Stars",3,0.115385
"A Million Dreams",2,0.076923
"This Is Me",2,0.076923
"We Bring The BOOM!",2,0.076923
"It's Everyday Bro",2,0.076923
"今生緣",2,0.076923
"Cleopatra",3,0.115385
"That Don't Impress Me Much",5,0.192308
"I Like Me Better",3,0.115385
"Belong Together",5,0.192308
"Beautiful People (feat. Khalid)",2,0.076923
"Little Talks",7,0.269231
"Have You Ever Seen The Rain",4,0.153846
"Fluorescent Adolescent",4,0.153846
"Dancing Through Life",2,0.076923
"Duel of the Fates",2,0.076923
"Rasputin - Single Version",3,0.115385
"Minecraft Villager - Billie Jean AI Cover",2,0.076923
"Bumble Bee - Sped Up",2,0.076923
"Seagulls! (Stop It Now)",2,0.076923
"Hotel California - Live On MTV, 1994",2,0.076923
"Nothing's Gonna Stop Us Now",2,0.076923
"Every Breath You Take",3,0.115385
"Edge of Seventeen",4,0.153846
"For Good - From Wicked Original Broadway Cast Recording/2003",2,0.076923
"Lapti Nek (Jabba's Palace Band)",2,0.076923
"Jedi Rocks",2,0.076923
"Never Enough",2,0.076923
"Fight Song",2,0.076923
"The Other Side",6,0.230769
"Let It Go - From Frozen/Soundtrack Version",2,0.076923
"Come Alive",2,0.076923
"You & I",2,0.076923
"You Belong With Me (Taylor’s Version)",3,0.115385
"Start of Something New",3,0.115385
"Go Your Own Way - 2004 Remaster",4,0.153846
"You'll Be In My Heart - From Tarzan/Soundtrack Version",2,0.076923
"History",2,0.076923
"Perfect",5,0.192308
"My Heart Will Go On - Love Theme from Titanic",2,0.076923
"Homesick",3,0.115385
"The Bolter",3,0.115385
"All Falls Down",4,0.153846
"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",2,0.076923
"Bleed to Love Her",2,0.076923
"I Know The End",3,0.115385
"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",2,0.076923
"Cornelia Street",3,0.115385
"Busted",2,0.076923
"What Else Can I Do?",3,0.115385
"You Snuck Your Way Right Into My Heart",2,0.076923
"Fabulous",2,0.076923
"Let It Grow - From Dr. Seuss' The Lorax",3,0.115385
"Waiting On A Miracle",3,0.115385
"Man Or Muppet",2,0.076923
"The Muppet Show Theme",2,0.076923
"I Just Can't Wait to Be King",4,0.153846
"Kiss the Girl",3,0.115385
"The Bare Necessities",3,0.115385
"Dinosaur Train Theme Song",2,0.076923
"Sofia the First Main Title Theme - From Sofia the First",2,0.076923
"Doc McStuffins Theme Song",2,0.076923
"Arthur Theme Theme Song",2,0.076923
"The Duck Song",2,0.076923
"Whopper Whopper",2,0.076923
"Narwhals Are Awesome",2,0.076923
"Hot Dog!",2,0.076923
"We Don't Talk Anymore (feat. Selena Gomez)",3,0.115385
"positions",3,0.115385
"34+35",2,0.076923
"Be Our Guest",2,0.076923
"The Backyardigans Theme Song",2,0.076923
"Into the Unknown",3,0.115385
"Wham Bam Shang-A-Lang",2,0.076923
"Sweater Weather",4,0.153846
"Everybody Talks",10,0.384615
"One Less Lonely Girl",3,0.115385
"We Will Never Die - feat. Kody Redwing and The Broken Hearts",2,0.076923
"No Control",3,0.115385
"The Great War",3,0.115385
"The Chain - Live at Warner Brothers Studios in Burbank, CA 5/23/97",2,0.076923
"Hungry Like the Wolf - 2009 Remaster",3,0.115385
"Don't You (Forget About Me)",4,0.153846
"Barracuda",3,0.115385
"1979 - Remastered 2012",2,0.076923
"Movin' Out (Anthony's Song)",2,0.076923
"Only the Good Die Young",3,0.115385
"Who Can It Be Now?",3,0.115385
"Africa",6,0.230769
"Hold the Line",5,0.192308
"Dirty Laundry",2,0.076923
"Seek & Destroy (Remastered)",2,0.076923
"Dance Hall Days",2,0.076923
"Everybody Have Fun Tonight",2,0.076923
"Mona Lisa (Spider-Man: Across the Spider-Verse)",2,0.076923
"Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray)",2,0.076923
"Sunflower - Spider-Man: Into the Spider-Verse",4,0.153846
"Bluey Theme Tune - Extended",2,0.076923
"Wild Things",2,0.076923
"Breezeblocks",4,0.153846
"Left Hand Free",4,0.153846
"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",1,0.038462
"Cecilia And The Satellite",1,0.038462
"Synesthesia",1,0.038462
"Smoke Clears",1,0.038462
"Spaceship",1,0.038462
"Wake Up",1,0.038462
"Fake Money",1,0.038462
"Never Thought That This Would Happen",1,0.038462
"What Are You Holding On To?",1,0.038462
"Leather Jacket",1,0.038462
"Crawling Through The Window",1,0.038462
"Book Club",1,0.038462
"On Paper",1,0.038462
"Drake's Dad",1,0.038462
"Knocking At The Door",1,0.038462
"A Little Rain (A Song For Pete)",1,0.038462
"Ain't No Man",1,0.038462
"For A Better Day",1,0.038462
"Losing Grip",1,0.038462
"Nobody's Fool",1,0.038462
"All The Time",1,0.038462
"Stronger Than That",1,0.038462
"Lost In The Light",1,0.038462
"Caught Me Thinkin",1,0.038462
"Okay Alright I’m Alive",1,0.038462
"Way With Words",1,0.038462
"The Old Apartment",2,0.076923
"Falling for the First Time",1,0.038462
"If I Had $1,000,000",2,0.076923
"Pinch Me - Radio Version",1,0.038462
"What a Good Boy - Live",1,0.038462
"Pompeii",6,0.230769
"Old Pine",1,0.038462
"Keep Your Head Up",3,0.115385
"Catch My Disease",2,0.076923
"Brand New",2,0.076923
"Almost Home",1,0.038462
"You May Be Right",1,0.038462
"Keeping Your Head Up",1,0.038462
"Everlasting Light",1,0.038462
"Tighten Up",1,0.038462
"Howlin' for You",1,0.038462
"Lonely Boy",1,0.038462
"Gold on the Ceiling",1,0.038462
"Lost Together",1,0.038462
"Hooked On A Feeling",1,0.038462
"Lake Michigan",1,0.038462
"Peaches",1,0.038462
"I Don't Want U Back",1,0.038462
"Electric Love",9,0.346154
"Holy Ghost",1,0.038462
"Past Lives",1,0.038462
"Arrow Flight",1,0.038462
"Feeding Line",2,0.076923
"Back to Black",1,0.038462
"Mud on the Tires",1,0.038462
"After the War (Tsutro Remix)",1,0.038462
"Going Away for a While",1,0.038462
"Valerie",1,0.038462
"Dancing In the Dark",2,0.076923
"When You're Gone",2,0.076923
"Summer Of '69",5,0.192308
"Sour Patch Kids",2,0.076923
"Vagabond",1,0.038462
"Shake Me Down",1,0.038462
"How Deep Is Your Love",5,0.192308
"Sweet Nothing (feat. Florence Welch)",1,0.038462
"Slide (feat. Frank Ocean & Migos)",4,0.153846
"She Loves Control",1,0.038462
"Safe And Sound",5,0.192308
"Take Me Home (feat. Bebe Rexha)",3,0.115385
"It's All Coming Back to Me Now - Radio Version",1,0.038462
"Stella",1,0.038462
"Something Just Like This",4,0.153846
"Attention",3,0.115385
"(Lover) You Don't Treat Me No Good",1,0.038462
"Leave A Trace",1,0.038462
"Clearest Blue",1,0.038462
"The Mother We Share",1,0.038462
"Lover Come Back",1,0.038462
"Electric Feel",4,0.153846
"Guru",1,0.038462
"Goddess",1,0.038462
"The Climb",3,0.115385
"First",1,0.038462
"Magic",2,0.076923
"A Sky Full of Stars",5,0.192308
"A Head Full of Dreams",2,0.076923
"Hymn for the Weekend",2,0.076923
"Adventure of a Lifetime",3,0.115385
"Up&Up",1,0.038462
"Princess of China",1,0.038462
"Green Eyes",1,0.038462
"Friday I'm in Love",1,0.038462
"You Make My Dreams",1,0.038462
"Some Boys",1,0.038462
"The Sound Of Settling",1,0.038462
"Somewhere On A Beach",1,0.038462
"Drunk On A Plane",2,0.076923
"Omen",2,0.076923
"Magnets",1,0.038462
"Latch",3,0.115385
"One Dance",2,0.076923
"Looking for Knives",1,0.038462
"Hotel California - 2013 Remaster",6,0.230769
"Castle on the Hill",5,0.192308
"Galway Girl",2,0.076923
"What Do I Know?",1,0.038462
"Barcelona",1,0.038462
"Passenger Side",1,0.038462
"Follow Your Fire - Syn Cole Remix",1,0.038462
"Sit Next to Me",2,0.076923
"Sober Up",1,0.038462
"How Does It Feel?",1,0.038462
"Feel It Still",5,0.192308
"At Home",1,0.038462
"Kisser",1,0.038462
"Roll Up Your Sleeves",1,0.038462
"River Wider",1,0.038462
"Young Folks",1,0.038462
"Nights With You",1,0.038462
"Next Year - RAC Remix",1,0.038462
"Danger",1,0.038462
"Into the Storm",1,0.038462
"Oceans Away",1,0.038462
"Friends",3,0.115385
"Run Baby Run",1,0.038462
"Streetlights",1,0.038462
"Thank You",3,0.115385
"Light On",2,0.076923
"All at Once",1,0.038462
"Westside",1,0.038462
"Walking on Broken Glass",1,0.038462
"Old School",1,0.038462
"I Feel Good About This",1,0.038462
"Been So Long",1,0.038462
"00000 Million - Recorded at Spotify Studios NYC",1,0.038462
"3am",1,0.038462
"10,000 Emerald Pools",1,0.038462
"11:11",1,0.038462
"42",2,0.076923
"1950",4,0.153846
"Acoustic",1,0.038462
"Ain't Easy - THE LAUNCH",1,0.038462
"Ain't Gonna Leave",1,0.038462
"Alaska",1,0.038462
"All Time Low",3,0.115385
"All We Ever Knew",1,0.038462
"All You Had To Do Was Stay",1,0.038462
"Almost (Sweet Music)",1,0.038462
"Always Be My Baby - Recorded at Sound Stage Nashville",1,0.038462
"American Beauty",1,0.038462
"American Money",1,0.038462
"Annie",1,0.038462
"Another Love - Zwette Edit",1,0.038462
"Another Story",1,0.038462
"Anything Could Happen",2,0.076923
"Are You Gonna Be My Girl",3,0.115385
"Arms Of A Dream",1,0.038462
"Around The World",1,0.038462
"Astrovan",1,0.038462
"Automobile",1,0.038462
"Babel",1,0.038462
"Back Down South",1,0.038462
"Bad Blood",1,0.038462
"Bad Decisions",1,0.038462
"Bad Liar",2,0.076923
"Bambi",1,0.038462
"Basement Apt.",1,0.038462
"Beige",4,0.153846
"Believe",3,0.115385
"Beloved",1,0.038462
"Below My Feet",1,0.038462
"Bennie And The Jets - Remastered 2014",3,0.115385
"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",1,0.038462
"Better Than I Used To Be",1,0.038462
"Betty Davis Eyes",1,0.038462
"Big Parade",1,0.038462
"Black Magic",2,0.076923
"Blank Space",3,0.115385
"Body Like A Back Road",3,0.115385
"Born Again",1,0.038462
"Break Up In A Small Town",1,0.038462
"Break Up with Him",1,0.038462
"Bring It All Back",1,0.038462
"Broad-Shouldered Beasts",1,0.038462
"broken",4,0.153846
"Budapest",3,0.115385
"Build Me Up Buttercup",2,0.076923
"Burning",1,0.038462
"The Calculation",1,0.038462
"California Dreamin'",1,0.038462
"Casanova",1,0.038462
"Catch & Release - Deepend Remix",1,0.038462
"The Cave",2,0.076923
"Celeste",1,0.038462
"Charlie Boy",2,0.076923
"Chocolate",2,0.076923
"Clarity",7,0.269231
"Closed Hand, Full Of Friends",1,0.038462
"Coco",1,0.038462
"Cold",2,0.076923
"Cold Blood",1,0.038462
"Come Back To Me",1,0.038462
"comethru",1,0.038462
"Coming Home",4,0.153846
"Cop Car",3,0.115385
"Crack The Shutters",1,0.038462
"Crashing into You",1,0.038462
"Crave You - Adventure Club Remix",1,0.038462
"Cringe",2,0.076923
"Crooked Teeth",1,0.038462
"Daisychains",1,0.038462
"Dancing in the Moonlight - 2001 Remix",2,0.076923
"Dark Times",1,0.038462
"DCMO (Don't Count Me Out)",1,0.038462
"Dead Sea",1,0.038462
"Delilah",2,0.076923
"Delta",1,0.038462
"Die Young",6,0.230769
"Dig Down",1,0.038462
"Dirty Blonde",1,0.038462
"Ditmas",1,0.038462
"Do You Love Me",1,0.038462
"Dog Years",1,0.038462
"Don't",6,0.230769
"Don't Be A Stranger",1,0.038462
"Don't Dream It's Over",5,0.192308
"Don't Let Me Be Yours",1,0.038462
"Don't Tread on Me",1,0.038462
"Down in the Valley",2,0.076923
"Electric Touch",1,0.038462
"Everything Now",1,0.038462
"Evil - RAC Mix",1,0.038462
"Eyes Wide",1,0.038462
"Face To Face",1,0.038462
"Fallingwater",1,0.038462
"Family Tree",1,0.038462
"Fast Car",5,0.192308
"Favorite Color Is Blue",1,0.038462
"Feels Like We Only Go Backwards",2,0.076923
"Fetish (feat. Gucci Mane)",1,0.038462
"Fire and Rain",2,0.076923
"Fire and the Flood",2,0.076923
"Fire It Up (The Silver Spear)",1,0.038462
"Flowers In Your Hair",1,0.038462
"Fred Astaire",1,0.038462
"Future Looks Good",1,0.038462
"Get Low",1,0.038462
"Girl",1,0.038462
"Give A Little",1,0.038462
"Give Me One Reason",1,0.038462
"Gold Rush",1,0.038462
"Golden Hour",2,0.076923
"Good For You",1,0.038462
"Good Kisser - Recorded at Spotify Studios NYC",1,0.038462
"Good Together",1,0.038462
"Goodpain",1,0.038462
"Gravity",1,0.038462
"Green Light",4,0.153846
"Guiding Light",1,0.038462
"Habits of My Heart",1,0.038462
"Half Empty",1,0.038462
"Hand Me Downs",1,0.038462
"Hands To Myself",2,0.076923
"Happy Accidents",1,0.038462
"Have You Ever Seen The Rain?",1,0.038462
"The Heart Wants What It Wants",1,0.038462
"Heavy",1,0.038462
"Hey Mama",2,0.076923
"High And Low",1,0.038462
"Ho Hey",7,0.269231
"Holdin’ Out",1,0.038462
"Home",10,0.384615
"Homemade Dynamite",1,0.038462
"Hopeless Wanderer",1,0.038462
"Hot Blood",1,0.038462
"House on Fire",1,0.038462
"House Party",1,0.038462
"How Far I'll Go - From Moana",1,0.038462
"How Sweet It Is (To Be Loved by You)",1,0.038462
"Hung Up",1,0.038462
"I Can't Wait",1,0.038462
"Holy Ground",1,0.038462
"I Don't Wanna Pray",1,0.038462
"I Feel Like I'm Drowning",1,0.038462
"I Wear Glasses",1,0.038462
"I Will Wait",3,0.115385
"I'm Gonna Be (500 Miles)",4,0.153846
"If There's A Rocket Tie Me To It",1,0.038462
"In the Air Tonight - 2015 Remaster",1,0.038462
"Infinite High - Bee's Knees Remix",1,0.038462
"Iron in the Fire",1,0.038462
"It Ain't Me (with Selena Gomez)",3,0.115385
"It's Strange (feat. K.Flay)",1,0.038462
"I’ll Make It Up To You",1,0.038462
"Jubel",1,0.038462
"Jungle",4,0.153846
"Just Smoke",1,0.038462
"Kings & Queens",3,0.115385
"Kiss Cam",1,0.038462
"The Knife",1,0.038462
"A Lack Of Color",1,0.038462
"Lay It All on Me (feat. Ed Sheeran)",1,0.038462
"Lay It on Me - Said the Sky Remix",1,0.038462
"Leave Right Now - Martin Jensen Mix",1,0.038462
"The Less I Know The Better",4,0.153846
"Let Me In - From The Fault in Our Stars Soundtrack",1,0.038462
"Life On Earth",1,0.038462
"Like Gold",1,0.038462
"Lose It",2,0.076923
"The Love Club",1,0.038462
"Love Is Mystical",1,0.038462
"Love On The Brain - Los Feliz Blvd",1,0.038462
"Love On Top",1,0.038462
"Lover Of The Light",1,0.038462
"Lovers' Eyes",1,0.038462
"Magnum",1,0.038462
"Making Due",1,0.038462
"Malibu - Tiësto Remix",1,0.038462
"Mambo No. 5 (a Little Bit of...)",2,0.076923
"Man On Fire",1,0.038462
"Man! I Feel Like A Woman!",3,0.115385
"May I Have This Dance (Remix) [feat. Chance the Rapper]",1,0.038462
"Memorized",1,0.038462
"Mess Is Mine",3,0.115385
"Million Bucks",1,0.038462
"Monkey Tree - UK Mix",1,0.038462
"Monster",5,0.192308
"Mountain Sound",3,0.115385
"My Girl",3,0.115385
"My Heart's Always Yours",1,0.038462
"My Type",2,0.076923
"Never Give Up On Me",1,0.038462
"Naive",2,0.076923
"Never Be the Same (feat. Kane Brown)",1,0.038462
"New Light",3,0.115385
"No Good",1,0.038462
"No Money (Jetski)",1,0.038462
"Not A Love Song",1,0.038462
"Not Like It Was",1,0.038462
"Not Ready To Go",1,0.038462
"Notion",2,0.076923
"Nowhere Fast",1,0.038462
"One Foot Out The Door",1,0.038462
"Only For A Moment",1,0.038462
"Open Your Eyes",1,0.038462
"Ophelia",5,0.192308
"Oscar Wilde",1,0.038462
"Overnight",1,0.038462
"Overnight Sensation",1,0.038462
"Penny Lane - Remastered 2015",1,0.038462
"The Perfect Parts",1,0.038462
"Perfect Places",3,0.115385
"Pickup Truck",1,0.038462
"Plans",1,0.038462
"Play with Fire",1,0.038462
"Polaroid",1,0.038462
"Put a Light On",1,0.038462
"Ragoo",1,0.038462
"...Ready For It?",2,0.076923
"December, 1963 (Oh What a Night!)",3,0.115385
"I Can't Help Myself (Sugar Pie, Honey Bunch)",1,0.038462
"Red Line",1,0.038462
"Redbone",5,0.192308
"Keep the Car Running",1,0.038462
"Retrograde",1,0.038462
"Revelry",1,0.038462
"Rhythm & Blues",2,0.076923
"Rich",1,0.038462
"Ride",4,0.153846
"Rivers and Roads",4,0.153846
"Roll Away Your Stone",1,0.038462
"Roll Up",1,0.038462
"Rose Of Sharon",1,0.038462
"Round And Round",1,0.038462
"Runaway",5,0.192308
"S Club Party",1,0.038462
"S.O.B.",1,0.038462
"Same Old Love",1,0.038462
"Saturday Night",2,0.076923
"Say It",2,0.076923
"The Scientist",2,0.076923
"Seaside",1,0.038462
"Sedona",2,0.076923
"Selfish (feat. Rihanna)",1,0.038462
"Sex on Fire",5,0.192308
"Shake It Off",4,0.153846
"Shake",1,0.038462
"Shame, Shame, Shame",1,0.038462
"She's Got You High",1,0.038462
"Shot Reverse Shot",1,0.038462
"Show Me Don't Tell Me",1,0.038462
"Silver Lining",2,0.076923
"Skimming Stones",1,0.038462
"Sleep On The Floor",1,0.038462
"Sloom",1,0.038462
"Snake Eyes",1,0.038462
"Sober",4,0.153846
"Somebody Like You",2,0.076923
"Someone New",2,0.076923
"Something - Remastered 2015",1,0.038462
"Son of Man",1,0.038462
"The Sound Of Sunshine",1,0.038462
"Spacin Out",1,0.038462
"Spice Up Your Life",2,0.076923
"Split Stones",1,0.038462
"Stand By Me",4,0.153846
"Stoned on You",1,0.038462
"Stop",3,0.115385
"Straight into Your Arms",1,0.038462
"Strangers Like Me",2,0.076923
"Stubborn Love",3,0.115385
"Style",3,0.115385
"Suit & Tie (feat. JAY-Z)",2,0.076923
"Suit And Jacket",1,0.038462
"Summer Girls",1,0.038462
"Sun in an Empty Room",1,0.038462
"Superlove (feat. Oh Wonder)",1,0.038462
