tracks,occurrence,freqency
"Brat Pack",1,0.062500
"Why Did You Run?",1,0.062500
"False Confidence",1,0.062500
"Mess",1,0.062500
"Cynic",1,0.062500
"10 Miles a Minute",1,0.062500
"Heart Of Nowhere",1,0.062500
"Lush Life",5,0.312500
"I Wanna Dance with Somebody (Who Loves Me)",6,0.375000
"Forever Young",2,0.125000
"The Sound",1,0.062500
"The Bones",2,0.125000
"Trampoline",1,0.062500
"Fun",1,0.062500
"Cut You Off",1,0.062500
"Keep On",1,0.062500
"Table For 2",1,0.062500
"Thinking 'Bout Love",1,0.062500
"Let's Fall in Love for the Night",1,0.062500
"Love You For A Long Time",1,0.062500
"Orphans",1,0.062500
"To a T",1,0.062500
"I Forgot That You Existed",1,0.062500
"No Muss No Fuss",1,0.062500
"Talk Too Much",1,0.062500
"Missed Connection",1,0.062500
"Broken People",1,0.062500
"Party For One",1,0.062500
"Coffee",1,0.062500
"&burn (with Vince Staples)",1,0.062500
"PILLOWTALK",2,0.125000
"Cheated Hearts",1,0.062500
"High Five",1,0.062500
"Rooting For You",1,0.062500
"Like This",1,0.062500
"Dirty AF1s",1,0.062500
"I Don't Miss You at All",1,0.062500
"There's Still A Light In The House",1,0.062500
"Baby Blue",1,0.062500
"She Said",1,0.062500
"Now I'm In It",1,0.062500
"When My Time Comes",1,0.062500
"Happy Family",1,0.062500
"Dance Monkey",2,0.125000
"Loneliness",1,0.062500
"Swing Swing",1,0.062500
"All Star - Breathe Carolina Remix",1,0.062500
"Right To It (with Ashe)",1,0.062500
"On My Mind",1,0.062500
"On The 5 - RAC Mix",1,0.062500
"Way Back When",1,0.062500
"In a River",1,0.062500
"SUPERBLOOM",1,0.062500
"Wild (feat. Gary Clark Jr.)",2,0.125000
"Watermelon Sugar",4,0.250000
"Swarm Swamp Swim",1,0.062500
"Back In The Summer",1,0.062500
"To Die For",1,0.062500
"Briggs",1,0.062500
"Little Things (with Quinn XCII & Chelsea Cutler)",1,0.062500
"Stockholm",1,0.062500
"Fast Talk",1,0.062500
"Homecoming",2,0.125000
"YES",1,0.062500
"Lovely Day",1,0.062500
"Thousand Miles - Remix",1,0.062500
"Pierre",1,0.062500
"Waiting For You",1,0.062500
"Can't Look Back",1,0.062500
"Must Be Dreaming",1,0.062500
"Anywhere With You",1,0.062500
"6's to 9's - Analog Sessions",1,0.062500
"Even If It Breaks Your Heart",1,0.062500
"Look What God Gave Her",1,0.062500
"Heavenly Father (feat. Noah Kahan) - Recorded at Electric Lady Studios, NYC",1,0.062500
"Go Solo (feat. Tom Rosenthal)",1,0.062500
"Can I Kick It?",1,0.062500
"Me Want Bite",1,0.062500
"Across The Room - Tycho Remix",1,0.062500
"free love",1,0.062500
"Higher Power",1,0.062500
"Heat Waves",1,0.062500
"Peach",1,0.062500
"Lying",1,0.062500
"We Don't Know",1,0.062500
"How Will I Know",3,0.187500
"Undeniable (feat. X Ambassadors)",1,0.062500
"Cold Heart - PNAU Remix",2,0.125000
"Surefire",1,0.062500
"Safe",1,0.062500
"Always Alright",1,0.062500
"Stop The Rain",1,0.062500
"Texas Sun",1,0.062500
"Remind Me - Billen Ted Remix",1,0.062500
"Miracles (Someone Special)",1,0.062500
"Edge of the Earth",1,0.062500
"Stick Season",1,0.062500
"Loverboy",1,0.062500
"The Gold - Acoustic",1,0.062500
"Let's Be Still",1,0.062500
"Heat Above",1,0.062500
"Daylight",1,0.062500
"ceilings",1,0.062500
"Biblical",1,0.062500
"Would That I",1,0.062500
"It's Called: Freefall",1,0.062500
"Something in the Orange",2,0.125000
"The Night We Met (feat. Phoebe Bridgers)",1,0.062500
"Ocean Drive",1,0.062500
"Like the Dawn",1,0.062500
"Until I Found You (with Em Beihold) - Em Beihold Version",1,0.062500
"Flightless Bird, American Mouth",1,0.062500
"Atlantis",1,0.062500
"Cocaine Jesus",1,0.062500
"Cleopatra (Acoustic Demo)",1,0.062500
"this is what falling in love feels like",1,0.062500
"Cigarette Daydreams",4,0.250000
"Slow It Down (live)",1,0.062500
"Big Jet Plane",1,0.062500
"Flume",1,0.062500
"Where'd All the Time Go?",2,0.125000
"Wet Socks",1,0.062500
"Need 2",1,0.062500
"Ends of the Earth",1,0.062500
"Stolen Dance",4,0.250000
"For Emma",1,0.062500
"Cradles",1,0.062500
"In Dreams - Alternative Version",1,0.062500
"It Never Rains in Southern California",1,0.062500
"Like the Dawn - 2022 Remaster",1,0.062500
"The Sea and the Rhythm",1,0.062500
"Hallucinogenics",1,0.062500
"Skinny Love",1,0.062500
"Home - 2019 - Remaster",1,0.062500
"Sea Legs",2,0.125000
"8TEEN",2,0.125000
"Teenage Dream",7,0.437500
"Sweet Dreams, TN",1,0.062500
"White Winter Hymnal",1,0.062500
"This Feeling",1,0.062500
"Meet Me At Our Spot",1,0.062500
"Saturday Sun",2,0.125000
"Crash My Car",1,0.062500
"Till Forever Falls Apart",1,0.062500
"Cornerstone",1,0.062500
"Lovers Rock",1,0.062500
"Soldier, Poet, King",1,0.062500
"I Know It's Over",1,0.062500
"Miserable Man",1,0.062500
"There Is a Light That Never Goes Out - 2011 Remaster",1,0.062500
"Dog Days Are Over",3,0.187500
"Back to the Old House - 2011 Remaster",1,0.062500
"Hello My Old Heart",1,0.062500
"This Charming Man - 2011 Remaster",1,0.062500
"Do You Love Me Still?",1,0.062500
"Paris, Texas (feat. SYML)",1,0.062500
"Let The Light In (feat. Father John Misty)",1,0.062500
"Mr. Rager",2,0.125000
"Brooklyn Baby",1,0.062500
"The Night We Met",1,0.062500
"Scar Tissue",1,0.062500
"exile (feat. Bon Iver)",1,0.062500
"Californication",1,0.062500
"That Funny Feeling",1,0.062500
"Sometimes",2,0.125000
"As the World Caves In",1,0.062500
"I Bet on Losing Dogs",1,0.062500
"Faster Car",1,0.062500
"Viva La Vida",3,0.187500
"Fade Into You",1,0.062500
"Turning Page",1,0.062500
"Lights",2,0.125000
"Sick Boy",1,0.062500
"This Town",1,0.062500
"June, After Dark",1,0.062500
"Work Song",1,0.062500
"sink or swim",1,0.062500
"Cool for the Summer",1,0.062500
"Sober Up (feat. Rivers Cuomo)",1,0.062500
"Stupid Deep - Acoustic",1,0.062500
"Crush Culture",1,0.062500
"Cross Me (feat. Chance the Rapper & PnB Rock)",1,0.062500
"Shooting The Moon",1,0.062500
"Stay Stay Stay",1,0.062500
"The Only Exception",3,0.187500
"Stressed Out",2,0.125000
"Drive By",6,0.375000
"Trap Queen",2,0.125000
"Slow Hands",2,0.125000
"Malibu",3,0.187500
"We Are Young (feat. Janelle Monáe)",6,0.375000
"Cool Kids",3,0.187500
"Nothing Without Love",1,0.062500
"Nevada",2,0.125000
"Location - Recorded at Spotify Studios NYC",1,0.062500
"I'm Not The Only One",4,0.250000
"Right Round (US Version)",1,0.062500
"Team",3,0.187500
"Those Eyes",1,0.062500
"Fall For You",1,0.062500
"Drew Barrymore",1,0.062500
"Drunk (And I Don't Wanna Go Home) (feat. Miranda Lambert) - GOLDHOUSE Remix",1,0.062500
"All Over The Road",1,0.062500
"Shotgun",3,0.187500
"The Ultracheese",1,0.062500
"Yellow Hearts",1,0.062500
"What A Time (feat. Niall Horan)",1,0.062500
"Too Close",3,0.187500
"Heaven, California",1,0.062500
"Sweet",1,0.062500
"Dusk Till Dawn (feat. Sia) - Radio Edit",1,0.062500
"Keep On Loving You",1,0.062500
"Crimson And Clover",1,0.062500
"Mind Over Matter (Reprise)",1,0.062500
"Empress",1,0.062500
"In My Place",1,0.062500
"Sparks",1,0.062500
"If the World Was Ending (feat. Julia Michaels)",1,0.062500
"Keep on Loving You",1,0.062500
"Sneaky Link",1,0.062500
"Morocco",1,0.062500
"Eyes Without A Face",1,0.062500
"All Your'n",1,0.062500
"All I Wanted",1,0.062500
"Lost In Amsterdam (feat. Eskeemo)",1,0.062500
"Head Over Heels",1,0.062500
"Everywhere, Everything",2,0.125000
"Cruel",2,0.125000
"Mice",1,0.062500
"Wine, Beer, Whiskey",1,0.062500
"American Kids",1,0.062500
"Northern Attitude",1,0.062500
"All My Love",1,0.062500
"She Calls Me Back",1,0.062500
"Big Jet Plane - Acoustic",1,0.062500
"Dial Drunk",1,0.062500
"Light My Love",1,0.062500
"My Love (From The Twilight Saga: Eclipse)",1,0.062500
"Need You Now",4,0.250000
"Come Together - Remastered 2009",2,0.125000
"Someone To You",2,0.125000
"Requiem On Water",1,0.062500
"I Found",1,0.062500
"Come a Little Closer",2,0.125000
"Gimme More",2,0.125000
"House On Fire",1,0.062500
"You're Such A",1,0.062500
"Learn a Lesson",1,0.062500
"Insomnia",1,0.062500
"Last Hurrah",1,0.062500
"Sue Me",1,0.062500
"Fire N Gold",1,0.062500
"Clean",1,0.062500
"Alive",2,0.125000
"Mad Love",1,0.062500
"Bad Word",1,0.062500
"WOW",1,0.062500
"Va Va Voom",3,0.187500
"Cupid's Chokehold / Breakfast in America",1,0.062500
"Mary On A Cross",1,0.062500
"Lost",2,0.125000
"Running Up That Hill (A Deal With God)",3,0.187500
"Love Grows (Where My Rosemary Goes)",1,0.062500
"Softcore",1,0.062500
"Only Love Can Hurt Like This",2,0.125000
"Primadonna",2,0.125000
"If We Have Each Other",1,0.062500
"Chlorine",1,0.062500
"parents",1,0.062500
"Waves",3,0.187500
"Lost Boy",1,0.062500
"Seminole Wind",1,0.062500
"Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]",2,0.125000
"Where Them Girls At (feat. Nicki Minaj & Flo Rida)",5,0.312500
"Backseat Driver",1,0.062500
"Message In A Bottle",2,0.125000
"Outrunning Karma",1,0.062500
"River",2,0.125000
"SNAP",1,0.062500
"This Is The Life",2,0.125000
"Burning Pile",2,0.125000
"Heavy Eyes",1,0.062500
"23",1,0.062500
"No Cure",1,0.062500
"Heart Like A Truck",1,0.062500
"Blink",1,0.062500
"Where’s My Love - Alternate Version",1,0.062500
"South of the Border (feat. Camila Cabello & Cardi B)",2,0.125000
"Unknown / Nth",1,0.062500
"I Will Be Back One Day",1,0.062500
"Not Dead Yet",1,0.062500
"San Luis",1,0.062500
"The Moon Doesn’t Mind",1,0.062500
"secrecy",1,0.062500
"Love Like Ghosts",1,0.062500
"Rosyln",1,0.062500
"Little Lion Man",2,0.125000
"Young, Wild & Free (feat. Bruno Mars)",2,0.125000
"Gold Digger",3,0.187500
"I'm Yours",2,0.125000
"C'Mon",2,0.125000
"Tongue Tied",2,0.125000
"Shower",3,0.187500
"Ghost Boy",1,0.062500
"When I Was Your Man",3,0.187500
"Wish",1,0.062500
"Love Affair",1,0.062500
"Let Me Love You",4,0.250000
"Jollof",1,0.062500
"Memories (feat. Kid Cudi)",1,0.062500
"Reasons",1,0.062500
"It's Time",1,0.062500
"LUKA DONCIC",1,0.062500
"Trumpets",4,0.250000
"Money Up",1,0.062500
"If I Lose Myself",1,0.062500
"Let It Burn",1,0.062500
"Time of Our Lives",6,0.375000
"Devil",1,0.062500
"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",2,0.125000
"Stronger (What Doesn't Kill You)",4,0.250000
"Tonight Tonight",5,0.312500
"Jet Magazine",1,0.062500
"Eenie Meenie",5,0.312500
"The Night Is Still Young",2,0.125000
"I Want a Ferrari",1,0.062500
"WITHOUT YOU",3,0.187500
"Spirits",1,0.062500
"Sara",1,0.062500
"Renegades",1,0.062500
"Best Friend (feat. Doja Cat)",1,0.062500
"IDK You Yet",1,0.062500
"Dreaming Sky",1,0.062500
"Me And My Broken Heart",3,0.187500
"Kiss You",2,0.125000
"Ribs",1,0.062500
"Neon Hong Kong",1,0.062500
"Touch",2,0.125000
"Hold On, We're Going Home",1,0.062500
"San Diego",1,0.062500
"1-800-273-8255",1,0.062500
"One Night",1,0.062500
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",1,0.062500
"Levitating (feat. DaBaby)",3,0.187500
"Don't Stop the Party (feat. TJR)",2,0.125000
"Photograph",2,0.125000
"All My People",1,0.062500
"Don't You Worry Child",1,0.062500
"Saturday Nights",1,0.062500
"Strawberry Santa in Shaolin",1,0.062500
"West Coast",1,0.062500
"Can I Call You Tonight?",1,0.062500
"Are You Bored Yet? (feat. Clairo)",1,0.062500
"Girl on Fire",3,0.187500
"Cooler Than Me (feat. Big Sean)",2,0.125000
"Wild Ones (feat. Sia)",6,0.375000
"Broccoli (feat. Lil Yachty)",2,0.125000
"Cruise",2,0.125000
"Summer",4,0.250000
"Runaway (U & I)",2,0.125000
"It Girl",3,0.187500
"In Luv With U",1,0.062500
"Love Me Now",1,0.062500
"Don't Run Away",2,0.125000
"Magic (feat. Rivers Cuomo)",3,0.187500
"Fire Burning",7,0.437500
"Give Me Everything (feat. Nayer)",5,0.312500
"Peaches (feat. Daniel Caesar & Giveon)",2,0.125000
"Blame (feat. John Newman)",2,0.125000
"Like A G6",5,0.312500
"Sexy Chick (feat. Akon)",1,0.062500
"Bounce Back",3,0.187500
"Summer Paradise (feat. Sean Paul) - Single Version",1,0.062500
"Ric Flair Drip (with Metro Boomin)",1,0.062500
"Jet Lag (feat. Natasha Bedingfield)",2,0.125000
"Adore You",2,0.125000
"You Make Me Feel... (feat. Sabi)",4,0.250000
"Raise Your Glass",5,0.312500
"Only Girl (In The World)",6,0.375000
"goosebumps",2,0.125000
"Classic",6,0.375000
"She Looks So Perfect",3,0.187500
"Some Nights",3,0.187500
"My House",4,0.250000
"Good Time",3,0.187500
"Feel This Moment (feat. Christina Aguilera)",4,0.250000
"Fuck You",8,0.500000
"Shut Up And Dance With Me",1,0.062500
"Hide Away",1,0.062500
"Live While We're Young",2,0.125000
"Feel So Close - Radio Edit",3,0.187500
"Dirty Paws",1,0.062500
"Welcome Home, Son",1,0.062500
"Am I Wrong",4,0.250000
"Jackie Chan",2,0.125000
"Wasted",2,0.125000
"Waves - Robin Schulz Radio Edit",1,0.062500
"Prayer in C - Robin Schulz Radio Edit",3,0.187500
"I Took A Pill In Ibiza - Seeb Remix",2,0.125000
"Relationship (feat. Future)",1,0.062500
"Firework",4,0.250000
"Whistle",3,0.187500
"Billionaire (feat. Bruno Mars)",5,0.312500
"Glad You Came (The Sun Goes Down the Stars Come Out)",1,0.062500
"22",4,0.250000
"Part Of Me",3,0.187500
"Give Your Heart a Break",2,0.125000
"Can't Hold Us (feat. Ray Dalton)",6,0.375000
"Wake Me Up",5,0.312500
"Wavin' Flag",1,0.062500
"It's Going Down For Real",1,0.062500
"Club Can't Handle Me (feat. David Guetta)",5,0.312500
"CHAOS",1,0.062500
"You Got It",1,0.062500
"Brothers (feat. Luh Kel)",1,0.062500
"FIGURES",1,0.062500
"Used to Be",1,0.062500
"Wrong",1,0.062500
"Sunset Lover",1,0.062500
"Reality (feat. Janieck Devy) - Radio Edit",2,0.125000
"On My Way",1,0.062500
"Gassed Up",1,0.062500
"Gayé",1,0.062500
"RITMO (Bad Boys For Life)",1,0.062500
"Supalonely",1,0.062500
"Lose Control",2,0.125000
"Stereo Hearts (feat. Adam Levine)",4,0.250000
"Troublemaker (feat. Flo Rida)",5,0.312500
"Magic In The Hamptons (feat. Lil Yachty)",2,0.125000
"Not Over You",1,0.062500
"Breakeven",4,0.250000
"The Man",2,0.125000
"Just A Dream",3,0.187500
"NITRO",1,0.062500
"Deep Down Low",1,0.062500
"I Miss My Cocoa Butter Kisses",1,0.062500
"Envy Me",1,0.062500
"The Nights",3,0.187500
"Scream & Shout",3,0.187500
"Empire State Of Mind",3,0.187500
"Dynamite",5,0.312500
"Like I Love You (feat. The NGHBRS)",1,0.062500
"The Show Goes On",1,0.062500
"Want U Back",3,0.187500
"Really Don't Care",3,0.187500
"Timber",5,0.312500
"Out of My League",2,0.125000
"Lip Gloss",2,0.125000
"Midnight City",1,0.062500
"See You Again (feat. Charlie Puth)",2,0.125000
"Habits (Stay High)",3,0.187500
"La Da Dee",1,0.062500
"Somebody To You",1,0.062500
"3 Nights",1,0.062500
"Bleeding Love",5,0.312500
"Pursuit Of Happiness (Nightmare)",1,0.062500
"Sure Thing",1,0.062500
"The Hills",3,0.187500
"Love Me Harder",2,0.125000
"Airplanes (feat. Hayley Williams of Paramore)",6,0.375000
"White Walls (feat. ScHoolboy Q & Hollis)",1,0.062500
"Animal",1,0.062500
"Dark Horse",4,0.250000
"Burn",5,0.312500
"Teach Me How to Dougie",1,0.062500
"See You Again",2,0.125000
"What the Hell",1,0.062500
"Honey, I'm Good.",2,0.125000
"All Night",3,0.187500
"Forget You",1,0.062500
"Kiss Me Thru The Phone",4,0.250000
"Thrift Shop (feat. Wanz)",4,0.250000
"Good Feeling",4,0.250000
"Hangover",2,0.125000
"Walking On A Dream",2,0.125000
"all the kids are depressed",1,0.062500
"Location",2,0.125000
"It Won't Stop (feat. Chris Brown) - EP Version",2,0.125000
"oui",2,0.125000
"No Guidance (feat. Drake)",1,0.062500
"Planez",1,0.062500
"24K Magic",4,0.250000
"Blue Strips",1,0.062500
"Five More Hours",2,0.125000
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",1,0.062500
"sex money feelings die - slowed version",1,0.062500
"Wonder",1,0.062500
"Just Give Me a Reason (feat. Nate Ruess)",3,0.187500
"Glorious (feat. Skylar Grey)",3,0.187500
"Replay",5,0.312500
"F**kin' Perfect",1,0.062500
"Mr. Saxobeat - Radio Edit",1,0.062500
"WAP (feat. Megan Thee Stallion)",1,0.062500
"I Think I'm In Love",1,0.062500
"Hurts So Good",1,0.062500
"2002",2,0.125000
"Dead",1,0.062500
"Call Me Maybe",3,0.187500
"Why iii Love The Moon.",1,0.062500
"Can't Stop Dancin'",1,0.062500
"Us - Acoustic",1,0.062500
"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",1,0.062500
"Good Days",3,0.187500
"HeadBand (feat. 2 Chainz) - Coucheron Remix",1,0.062500
"Work Out",2,0.125000
"Into It",1,0.062500
"Candy (feat. Trippie Redd)",1,0.062500
"Bad Things (with Camila Cabello)",1,0.062500
"Jealous",2,0.125000
"ANGELS & DEMONS",1,0.062500
"The Business",1,0.062500
"Like a Rodeo",1,0.062500
"Burn the House Down",2,0.125000
"On the Road",1,0.062500
"La kiffance",1,0.062500
"Some Say - Felix Jaehn Remix",1,0.062500
"Julia",1,0.062500
"Hurt Somebody (With Julia Michaels)",1,0.062500
"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",1,0.062500
"Mine",1,0.062500
"La La Land (feat. YG)",1,0.062500
"Whippin (feat. Felix Snow)",1,0.062500
"Soundwave - Dance Mix [Radio Edit]",1,0.062500
"Smile",1,0.062500
"Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix",1,0.062500
"STAY (with Justin Bieber)",1,0.062500
"DÁKITI",1,0.062500
"Opposite of Adults",1,0.062500
"Magic in the Air (feat. Ahmed Chawki)",1,0.062500
"Weak",1,0.062500
"Hate Me",1,0.062500
"my ex's best friend (with blackbear)",1,0.062500
"Scared to Be Lonely",1,0.062500
"Boom Boom Room",1,0.062500
"Clouds",1,0.062500
"Harleys In Hawaii",1,0.062500
"I GUESS I'M IN LOVE",1,0.062500
"Happy For You",1,0.062500
"Constellations",1,0.062500
"Ni**as In Paris",4,0.250000
"Ghost",2,0.125000
"La La La",4,0.250000
"Baby Boy (feat. Sean Paul)",1,0.062500
"You Found Me",3,0.187500
"Apologize",5,0.312500
"Big Girls Don't Cry (Personal)",4,0.250000
"It Will Rain",1,0.062500
"Danza Kuduro",2,0.125000
"abcdefu",2,0.125000
"I Like It",3,0.187500
"9 to 5",2,0.125000
"Jolene",4,0.250000
"You Make My Dreams (Come True)",4,0.250000
"Bohemian Rhapsody - Remastered 2011",5,0.312500
"Fantasy",1,0.062500
"Always Be My Baby",1,0.062500
"IF YOU GO DOWN (I'M GOIN' DOWN TOO)",1,0.062500
"Potential Breakup Song",2,0.125000
"Goodbye Earl",1,0.062500
"80s Mercedes",1,0.062500
"My Church",2,0.125000
"Any Man Of Mine",2,0.125000
"About Damn Time",3,0.187500
"2 Be Loved (Am I Ready)",2,0.125000
"Good as Hell",2,0.125000
"I Love You Bitch",1,0.062500
"Girlfriend",2,0.125000
"What Dreams Are Made Of",1,0.062500
"Misery Business",3,0.187500
"Ain't It Fun",2,0.125000
"Check Yes, Juliet",1,0.062500
"Teenagers",2,0.125000
"What's Up?",1,0.062500
"Waffle House",2,0.125000
"Burnin' Up",1,0.062500
"Music For a Sushi Restaurant",1,0.062500
"As It Was",4,0.250000
"Dance The Night - From Barbie The Album",1,0.062500
"Shut Up and Dance",4,0.250000
"Silk Chiffon",1,0.062500
"Dear Maria, Count Me In",1,0.062500
"I Can See You (Taylor’s Version) (From The Vault)",1,0.062500
"Wildflowers - Recorded at Spotify Studios NYC",1,0.062500
"Love Shack",3,0.187500
"You Oughta Know - 2015 Remaster",2,0.125000
"Never Really Over",1,0.062500
"Don't Stop Believin'",5,0.312500
"I Feel the Earth Move",1,0.062500
"In the Summertime",1,0.062500
"if i were a fish (feat. Olivia Barton)",1,0.062500
"The Golden Girls - The Main Title Theme",1,0.062500
"Where You Lead",1,0.062500
"Lil Boo Thang",1,0.062500
"Your Love Is My Drug",2,0.125000
"YA YA",1,0.062500
"Stars Are Blind",1,0.062500
"When I Grow Up",4,0.250000
"Bang Bang",3,0.187500
"Two Beers In",1,0.062500
"Sky",1,0.062500
"Heaven Sent",1,0.062500
"Lady May",1,0.062500
"High Tops",1,0.062500
"Be My Baby",2,0.125000
"Best of You",1,0.062500
"PRIDE.",2,0.125000
"COOLEST MONKEY IN THE JUNGLE",1,0.062500
"Faucet Failure",2,0.125000
"No More ?'s",1,0.062500
"Gin N Juice (feat. Dat Nigga Daz)",1,0.062500
"Straight Outta Compton",1,0.062500
"Doggy Dogg World (feat. Tha Dogg Pound & The Dramatics)",1,0.062500
"Murder Was The Case (feat. Dat Nigga Daz)",1,0.062500
"I Know",2,0.125000
"Fuck Tha Police",1,0.062500
"Talkin' All That Jazz",1,0.062500
"Mrs. Officer",2,0.125000
"So Fresh, So Clean",1,0.062500
"The World Is Yours",1,0.062500
"Nuthin' But A G Thang",1,0.062500
"Rack City",1,0.062500
"Dead n Gone",1,0.062500
"I'm So Sick",1,0.062500
"All Around Me",1,0.062500
"King For A Day",1,0.062500
"You'll Never Find Me",1,0.062500
"Black Hole Sun",1,0.062500
"Evil Side",1,0.062500
"My Name Is Human",1,0.062500
"NEW MAGIC WAND",1,0.062500
"Me and Your Mama",3,0.187500
"Custer",1,0.062500
"Living Dead Girl",1,0.062500
"Bodies",1,0.062500
"Animal I Have Become",1,0.062500
"Hermit the Frog",1,0.062500
"Fortunate Son",3,0.187500
"Paint It, Black",1,0.062500
"For What It's Worth",2,0.125000
"Time of the Season",1,0.062500
"Green Onions",1,0.062500
"House of the Rising Sun",1,0.062500
"Riders on the Storm",1,0.062500
"Sweet Home Alabama",5,0.312500
"Hound Dog",1,0.062500
"Spirit in the Sky",1,0.062500
"Simple Man",1,0.062500
"Purple Haze",1,0.062500
"Sunshine Of Your Love",1,0.062500
"The Joker",1,0.062500
"Like a Rolling Stone",1,0.062500
"SLUT ME OUT",1,0.062500
"Ayy Ladies (feat. Tyga)",1,0.062500
"ReYup",1,0.062500
"Thinking with My Dick (feat. Juicy J)",1,0.062500
"She Knows",1,0.062500
"Gas Pedal",1,0.062500
"505",1,0.062500
"You Get Me So High",1,0.062500
"Round & Round",1,0.062500
"Black Widow",2,0.125000
"Paparazzi",4,0.250000
"Somebody That I Used To Know",4,0.250000
"Beggin' On Your Knees (feat. Victoria Justice)",2,0.125000
"Rocketeer",4,0.250000
"Telephone",1,0.062500
"Tokyo Drift (Fast & Furious) - From The Fast And The Furious: Tokyo Drift Soundtrack",1,0.062500
"Watch Your Mouth",1,0.062500
"Wrong Way",1,0.062500
"Garden Grove",1,0.062500
"House Of The Rising Sun",1,0.062500
"XXX. FEAT. U2.",1,0.062500
"These Boots Are Made for Walkin'",1,0.062500
"Breakdown",1,0.062500
"She Will Be Loved",2,0.125000
"Lo Que Siento",1,0.062500
"Freakin' Out On the Interstate",1,0.062500
"King Park",1,0.062500
"Naruto Themed Sexting",1,0.062500
"Death Cup",1,0.062500
"Stone",1,0.062500
"Pool House",1,0.062500
"Everlong",1,0.062500
"Black Sheep - Brie Larson Vocal Version",1,0.062500
"We Own The Night",1,0.062500
"Ain't No Rest For The Wicked - Original Version",1,0.062500
"Coma",1,0.062500
"Come As You Are",1,0.062500
"Alrighty Aphrodite",1,0.062500
"Dragula",1,0.062500
"Pumped Up Kicks",4,0.250000
"Happy Together",1,0.062500
"Don't Let Me Be Misunderstood",1,0.062500
"Scotty Doesn't Know",1,0.062500
"Supermassive Black Hole",1,0.062500
"Where Is My Mind? - 2007 Remaster",1,0.062500
"Why'd You Only Call Me When You're High?",1,0.062500
"Loser",1,0.062500
"The Pretender",1,0.062500
"Fell In Love With a Girl",1,0.062500
"Even Flow",1,0.062500
"Scary Monsters and Nice Sprites",1,0.062500
"Hot Wings (I Wanna Party)",1,0.062500
"Freak On a Leash",1,0.062500
"DARE",1,0.062500
"Riot",1,0.062500
"PUNK TACTICS",1,0.062500
"Last Resort",1,0.062500
"I Remember Everything (feat. Kacey Musgraves)",1,0.062500
"Love Potion No. 9 - Remastered / Single Version",1,0.062500
"Lil' Red Riding Hood",1,0.062500
"The Devil Went Down to Georgia",2,0.125000
"(You're The) Devil in Disguise",1,0.062500
"Ms. New Booty",1,0.062500
"Covet",1,0.062500
"House Of Balloons / Glass Table Girls",1,0.062500
"Stargirl Interlude",2,0.125000
"Houdini",1,0.062500
"Whip It",2,0.125000
"Big Dawgs",1,0.062500
"Diamond",1,0.062500
"$$$ - with Matt Ox",1,0.062500
"Tetris",1,0.062500
"No Type",1,0.062500
"Vaas",1,0.062500
"Us Vs. Them",1,0.062500
"Zombie",2,0.125000
"Gone Away",1,0.062500
"The Sound of Silence",2,0.125000
"My Immortal",1,0.062500
"Wild for the Night (feat. Skrillex & Birdy Nam Nam)",1,0.062500
"Gangnam Style (강남스타일)",1,0.062500
"Wet Dream",1,0.062500
"Reanimator (feat. Yves Tumor)",1,0.062500
"Moment",1,0.062500
"I'm Still Standing - From Sing Original Motion Picture Soundtrack",1,0.062500
"Do I Wanna Know?",2,0.125000
"Should I Stay or Should I Go - Remastered",2,0.125000
"Big And Chunky",1,0.062500
"Mo Bamba",2,0.125000
"Hey Ken, Someone Methodically Mushed the Donuts",1,0.062500
"Goosebumps Original Theme Song",1,0.062500
"Diva",1,0.062500
"Vanished",1,0.062500
"Beast (feat. Waka Flocka)",1,0.062500
"Strip That Down",2,0.125000
"do re mi (feat. Gucci Mane)",1,0.062500
"Often",1,0.062500
"Zoldyck x Glock In My Lap",1,0.062500
"Nice For What",2,0.125000
"Hotel Room Service",4,0.250000
"Boom Boom Pow",1,0.062500
"Needed Me",4,0.250000
"Mamushi (feat. Yuki Chiba)",1,0.062500
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",2,0.125000
"Love Me",4,0.250000
"I Don't Fuck With You",1,0.062500
"Gangsta",1,0.062500
"Drowning (feat. Kodak Black)",1,0.062500
"I Mean It (feat. Remo)",1,0.062500
"Crying Lightning",1,0.062500
"OMG (feat. will.i.am)",4,0.250000
"labour",2,0.125000
"Little Girl Gone",2,0.125000
"Like Him (feat. Lola Young)",1,0.062500
"I AM WOMAN",1,0.062500
"We Both Reached For The Gun",1,0.062500
"Rocking A Cardigan in Atlanta",1,0.062500
"Stuntin' Like My Daddy",1,0.062500
"Get It Sexyy",2,0.125000
"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",1,0.062500
"Blicky",1,0.062500
"Ick",1,0.062500
"Ain't Shit",1,0.062500
"Smack A Bitch",1,0.062500
"Like That (feat. Gucci Mane)",1,0.062500
"Babydoll",1,0.062500
