tracks,occurrence,freqency
"Sacred Parish",1,0.004219
"Eternal Mystery",1,0.004219
"Black Soulstone",1,0.004219
"A Tenuous Bond",1,0.004219
"Maiden in Black",1,0.004219
"Pax Imperatoris",1,0.004219
"Sanctus Terra",1,0.004219
"Enir-Ilim",1,0.004219
"Skin People",1,0.004219
"Something Got Out",1,0.004219
"His Shine Is Pure",1,0.004219
"Death Always Wins",1,0.004219
"Bulger Burial Ground",1,0.004219
"No Drugs, No Murder",1,0.004219
"Into the Canyon (Bonus Track)",1,0.004219
"Because...Zombies",1,0.004219
"Strangers In The Night",1,0.004219
"The Sound of Hope Dying",1,0.004219
"Every Road an Exit",1,0.004219
"Debt",2,0.008439
"Trembling",1,0.004219
"Follow Eternity",1,0.004219
"Creature Called Human",1,0.004219
"Excavation",1,0.004219
"Spawning Pool",1,0.004219
"Wrapped Cloth",1,0.004219
"Scanning for Life Forms",1,0.004219
"Hydra",1,0.004219
"Flesh Spirit",1,0.004219
"Necrobiosis",1,0.004219
"Shadowland, the Pit",2,0.008439
"Shadowlands, Machine",1,0.004219
"The Beast - From Sicario",2,0.008439
"Summoning of the Goddess",1,0.004219
"Memory Lapse",1,0.004219
"Reselected",1,0.004219
"Ancient Past",2,0.008439
"The Spreading Eclipse - Part 4 - Secrets Of The Earth",1,0.004219
"The Future By Its Throat - Part 4 - Secrets Of The Earth",1,0.004219
"Beasts Of Steel - Part 4 - Secrets Of The Earth",1,0.004219
"The World Is Breaking",1,0.004219
"Blades Yearn for Courageous Blood",2,0.008439
"The 300",1,0.004219
"Athenian Fighters",2,0.008439
"On the Battlefield",1,0.004219
"A Spartan Fight",2,0.008439
"Legendary Animals",1,0.004219
"The Minotaur",2,0.008439
"The Art of War",1,0.004219
"Lair Of The Beast",1,0.004219
"The Bloody Mistress",2,0.008439
"Dancing with the Source - Bansuri Version",1,0.004219
"Alchemists II",1,0.004219
"Svetovid",2,0.008439
"The High Seas",1,0.004219
"Memories of Yokuda Lost",2,0.008439
"Braum",1,0.004219
"Treasure Hunt",1,0.004219
"Rainstorm at the Cottage for Deep Meditation and Peace of Mind",1,0.004219
"Thunderstorm with light Rain for Yoga Meditation and Total Peace",1,0.004219
"Deep Rumble of a Waterfall for Well Being and Peaceful Dreams",1,0.004219
"Mighty Thunderstorm with Wind and Rain for Well Being and Spiritual Healing",1,0.004219
"Constant Rain with Large Cracks and Rolls of Thunder for Deep Meditation and Well Being",1,0.004219
"Forest Rain",1,0.004219
"City Rain",1,0.004219
"Big Thunder Leads to Steady Rain",1,0.004219
"Steady Calm Rain & Chirping Birds",1,0.004219
"Wet Window",1,0.004219
"Sturm und Orkan",1,0.004219
"Hallway Vampires",2,0.008439
"The Grave",2,0.008439
"In The Cells",2,0.008439
"Cut Me To Pieces",2,0.008439
"There Are Good Witches in the World",2,0.008439
"Royal Reception",2,0.008439
"Gehn's Theme",1,0.004219
"The Keeper",1,0.004219
"Polyhymnal",1,0.004219
"A Knife in the Dark",1,0.004219
"Regal Dinosaur",1,0.004219
"The Drawing Room",2,0.008439
"A Necromancer",1,0.004219
"The Nature Of Evil - From The Hobbit - The Desolation Of Smaug",1,0.004219
"Hiding from Kuro",1,0.004219
"Flight to LAPD",1,0.004219
"Three Hearts Afire",1,0.004219
"Survive",2,0.008439
"Sea Wall",2,0.008439
"The Border",1,0.004219
"Target",1,0.004219
"Night Vision",1,0.004219
"Soccer Game",1,0.004219
"Hellwalker",2,0.008439
"The Last General",1,0.004219
"The Sentients",1,0.004219
"Do What You Must",1,0.004219
"Cellular Skies",1,0.004219
"Lazarus Waves",1,0.004219
"Rip & Tear",1,0.004219
"At Doom's Gate",2,0.008439
"Rust, Dust & Guts",1,0.004219
"Flesh & Metal",1,0.004219
"Bfg Division",1,0.004219
"Transistor Fist",1,0.004219
"Mastermind",3,0.012658
"Theme from Assassin's Creed Syndicate Jack the Ripper",1,0.004219
"Heels",1,0.004219
"Metalmancy (feat. FamilyJules7x)",1,0.004219
"Igneous Rock (feat. FamilyJules7x)",1,0.004219
"March of the Profane (feat. FamilyJules7x)",1,0.004219
"A Hot Mess (feat. FamilyJules7x)",1,0.004219
"Absolutetion (feat. FamilyJules7x)",1,0.004219
"A Shadow To Prevail (4-3)",1,0.004219
"Destroyer",1,0.004219
"Time and Trigger",1,0.004219
"Futureland",1,0.004219
"The Wild Hunt",1,0.004219
"Burnt to the Ground",1,0.004219
"LB Match Intro",1,0.004219
"Out of Tartarus",1,0.004219
"The Painful Way",1,0.004219
"Scourge of the Furies",1,0.004219
"The King and the Bull",1,0.004219
"God of the Dead",1,0.004219
"Who Killed the World",1,0.004219
"Kuro's Tale I - Her Rage",1,0.004219
"Ezio's Family (From Assassin's Creed II)",1,0.004219
"Combat & Extras: E:D Theme (E3 Edit) - Blaze Your Own Trail",1,0.004219
"Combat & Extras: Combat - High Intensity - Engagement - Intro",1,0.004219
"Combat & Extras: Combat - High Intensity - Engagement - Section 2",1,0.004219
"Combat & Extras: Combat - High Intensity - Engagement - Section 3",1,0.004219
"Combat & Extras: Combat - High Intensity - Engagement - Section 4",1,0.004219
"Combat & Extras: Combat - High Intensity - Engagement - Section 5",1,0.004219
"Combat & Extras: Combat - High Intensity - Engagement - Section 6",1,0.004219
"Viking Gods",1,0.004219
"Main Theme (Guns, Drums and Steel Remix)",1,0.004219
"Moonquake / Ceadeus",1,0.004219
"Reaper of Souls",1,0.004219
"Crusader",1,0.004219
"In Arius",1,0.004219
"Sehyen Ehvis",1,0.004219
"Full Circle",3,0.012658
"The Wrath of Angels",1,0.004219
"Samurai / Devotion",2,0.008439
"Vestige of Hope",2,0.008439
"Bruma Against the Jeralls",3,0.012658
"Immortan’s Citadel",1,0.004219
"Blood Bag",1,0.004219
"Storm Is Coming",1,0.004219
"Claw Trucks",1,0.004219
"Chapter Doof - Extended Version",1,0.004219
"Sanctum",1,0.004219
"An Unsubtle Approach",1,0.004219
"Cyberdemon",1,0.004219
"Vulcan",1,0.004219
"Aligning Hearts",1,0.004219
"Spellborn",1,0.004219
"The Demon Remade - Part 4 - Secrets Of The Earth",1,0.004219
"Battle Begins - Part 4 - Secrets Of The Earth",1,0.004219
"False God",3,0.012658
"The Fall of Gehenna (Finale)",1,0.004219
"Rinzler - From TRON: Legacy/Score",1,0.004219
"Encore (Final Boss Suite)",1,0.004219
"It's Time for the Halfback",1,0.004219
"1:09",2,0.008439
"The Battle Begins",1,0.004219
"Fighting The Sorceror",1,0.004219
"Cerberus",1,0.004219
"One Of A Kind",1,0.004219
"Thronebreaker",1,0.004219
"Eternal Chaos",1,0.004219
"Embrace of the Deathfog",1,0.004219
"Fire and Fury",1,0.004219
"Even Paradise Has Shadows",1,0.004219
"Determination",1,0.004219
"Saber's Edge (Final Fantasy XIII)",1,0.004219
"Grandma (Destruction)",1,0.004219
"Dark Colossus (Kaiju)",1,0.004219
"Iudex Gundyr",1,0.004219
"Irregular God",1,0.004219
"Troll",1,0.004219
"Attack on the Sunspears",1,0.004219
"Amala",1,0.004219
"Jade",1,0.004219
"Dollhouses",1,0.004219
"The Covenant",1,0.004219
"Dreamscape",1,0.004219
"Forgotten by Time",1,0.004219
"Garden of Hope",1,0.004219
"Mausoleum d' Haverghast",1,0.004219
"Abyss of Souls",2,0.008439
"In Brightness",1,0.004219
"Scene of the Crime",1,0.004219
"Spider Den",1,0.004219
"Too Many Legs",2,0.008439
"Liberate Lux Machina",1,0.004219
"Witch Factory",1,0.004219
"The Hidden Scroll",1,0.004219
"The Cult of the Absolute",1,0.004219
"Gathering of the Qurio",1,0.004219
"Stolen Dreams, Lost Light",1,0.004219
"Outskirts",1,0.004219
"Witch Doctor",1,0.004219
"What We Need Is a Hero",1,0.004219
"A Twist in the Tale: Cursed",1,0.004219
"Ancient Stones: A Frantic Fight",2,0.008439
"Fight Without Hope",1,0.004219
"Heroic Adventure: So It Begins",1,0.004219
"Heroic Adventure: To Battle",1,0.004219
"Where's the Cup?",1,0.004219
"Battle With Silitha",2,0.008439
"A Twist in the Tale: Open the Gate",2,0.008439
"Afternoon Forest Birds for Calm and Peaceful",1,0.004219
"Mountainside at Night with Wolves and Crickets for Tranquility and Emotional Healing",1,0.004219
"Crackling Fire and Forest Sounds",1,0.004219
"Crackling Fire in the Fireplace for Self Awareness and Inner Strength",1,0.004219
"Nighttime in the Country for Peace of Mind and Serenity",1,0.004219
"Early Morning Forest with Light Breeze for Stress Release and Emotional Healing",1,0.004219
"Large Crackling Campfire for Yoga Meditation and Total Peace",1,0.004219
"Sound of the Stream",1,0.004219
"Riverbank",1,0.004219
"Birdsong in the Spring Sunshine",1,0.004219
"Farmland",1,0.004219
"Caravan",1,0.004219
"Wind Forest, Birds, Woodpecker (Natural White Noise)",1,0.004219
"Untamed Nature",1,0.004219
"Empenular",1,0.004219
"Hydorre",1,0.004219
"Bangular",1,0.004219
"Blink",2,0.008439
"Nursery",1,0.004219
"Human Array",1,0.004219
"Glacial Sunbeam",1,0.004219
"It Keeps Going",1,0.004219
"Paraselene",1,0.004219
"Pan Galactic",1,0.004219
"An Excrement Suite for Voices Lost Again",1,0.004219
"Cosmos",1,0.004219
"Quiet and Falling",1,0.004219
"Minute Clinic",2,0.008439
"14 Bottles of Water",1,0.004219
"Merges of Hysterical Exhilaration",1,0.004219
"Tranquility",1,0.004219
"Kuolema",1,0.004219
"Surrender",1,0.004219
"Le 16 mars",2,0.008439
"Pastiche",1,0.004219
"Texture Prayers",1,0.004219
"Rounders",1,0.004219
"Constellations",3,0.012658
"The Ballad Of The Space Babies",1,0.004219
"A Chorus of Tongues",1,0.004219
"Sequence (Four)",2,0.008439
"The Water Shelf",1,0.004219
"Panacea",1,0.004219
"Fi's Piano Lament",2,0.008439
"The White Lady",1,0.004219
"Timber Hearth",1,0.004219
"Isles of the Starry Dream",3,0.012658
"Dire, Dire Docks",1,0.004219
"The New Gods",1,0.004219
"The Fields of Ard Skellig (From The Witcher 3) [instrumental]",1,0.004219
"Moon's Tear - Remixed",1,0.004219
"Gurenu Fields",1,0.004219
"Northern Waters",1,0.004219
"Falling Stars",1,0.004219
"Mother Nebula Pillbug",1,0.004219
"The Mist",1,0.004219
"Crow's End",1,0.004219
"Guardians & Memories",1,0.004219
"Listener's Ridge",1,0.004219
"Gläntan",1,0.004219
"Dream//Expanse",2,0.008439
"Return of the Medjay",1,0.004219
"Bayek of Siwa",1,0.004219
"The Battle of Krokodilopolis",1,0.004219
"Legions of Blood",1,0.004219
"Born of the Sun",1,0.004219
"The Cracked Wall",1,0.004219
"Apep's Vengeance",1,0.004219
"Chthonic Invasion",1,0.004219
"The Hyena's Fire",1,0.004219
"Approaching the Stones - From Indiana Jones and the Temple of Doom/Score",1,0.004219
"Assasin's",1,0.004219
"Assassins Of Kings",1,0.004219
"Fool Me Thrice",1,0.004219
"The Fortified Castle",1,0.004219
"Dancing with the Source - Tambura Version",1,0.004219
"Why do we fight?",1,0.004219
"Wretched Shades",1,0.004219
"Invisible Strike",1,0.004219
"Monstrous Might",1,0.004219
"Threnody",1,0.004219
"On The Nature Of Daylight",1,0.004219
"Ágúst",1,0.004219
"Tomorrow's Song",1,0.004219
"I Can't Find Them",1,0.004219
"Teil I",1,0.004219
"Let Me Sleep",1,0.004219
"Doomsday Clock",1,0.004219
"Kevin & Casey",1,0.004219
"Giant Leap",1,0.004219
"Welcome to Kyrat",1,0.004219
"Unfamiliar Paths",2,0.008439
"Secrets of the Goddess",1,0.004219
"Sabal's Suite",1,0.004219
"The Moon's Light",1,0.004219
"Bhadra's Suite",2,0.008439
"Under the Black Banner",1,0.004219
"Only Snow Can Shield the Sun",1,0.004219
"Deep into the Rocks",1,0.004219
"Broken Shells",1,0.004219
"A Land of Great Beauty",1,0.004219
"TimeScapes",1,0.004219
"The Islands of the West Indies",1,0.004219
"Rogue",1,0.004219
"Matka Alkaa",2,0.008439
"Auric Wilds",1,0.004219
"Outland Suite",1,0.004219
"Hellfire",2,0.008439
"Toxic Sewers",1,0.004219
"The Messara Plain",1,0.004219
"Dangerous Path",1,0.004219
"Path of the Godwoken - Tambura Version",1,0.004219
"Mysterious",1,0.004219
"Region III -Kinki-",1,0.004219
"Abyssinia",1,0.004219
"Habash",1,0.004219
"The Absolute",1,0.004219
"Her Breath, Her Land - Part 2 - Out Of The Embrace",1,0.004219
"Fog Atmosphere 28",1,0.004219
"Negative Atmosphere 31",1,0.004219
"Negative Atmosphere 35",1,0.004219
"Clash on the Sandswept Isles",1,0.004219
"Ghost Story",1,0.004219
"Comfortable Mystery Part 3",1,0.004219
"Comfortable Mystery Part 4",1,0.004219
"Comfortable Mystery Part 1",1,0.004219
"Dark Walk",1,0.004219
"Dragon and Toast",2,0.008439
"Lungs into Declining Structures",1,0.004219
"Illabye (Single Version)",1,0.004219
"Investigations",2,0.008439
"The Auction",2,0.008439
"Rod Calls Rose",2,0.008439
"Lullaby of Woe (From The Witcher 3)",1,0.004219
"Down the Dungeon",2,0.008439
"Left Behind Bars",2,0.008439
"Echoes of Sorrow",1,0.004219
"Evil in the Deep",1,0.004219
"Sewers",1,0.004219
"Corpses in the Water",1,0.004219
"Somebody There?",1,0.004219
"Cavern Riddles",1,0.004219
"Dark Whispers",1,0.004219
"An Empty Grave",1,0.004219
"The Lady of Rosewood: Wisps",1,0.004219
"Fae Tales: Pinnacle",1,0.004219
"In the Country: Pinnacle",1,0.004219
"Blows",1,0.004219
"Dangerous Waters",1,0.004219
"Intro",1,0.004219
"Overture - From TRON: Legacy/Score",1,0.004219
"Finale - From TRON: Legacy/Score",1,0.004219
"Terres Perdues",2,0.008439
"Monarchy",1,0.004219
"Tears in the Rain",1,0.004219
"We're Here",1,0.004219
"Here and There",1,0.004219
"We'll Need A Hero",1,0.004219
"Sorceresses",1,0.004219
"You'll Believe a Man Can Fly",1,0.004219
"Sea Legs",3,0.012658
"You Have No Idea",1,0.004219
"Headlines",3,0.012658
"Echoes of an Old Life",1,0.004219
"The Summit",1,0.004219
"The Ninth Realm",1,0.004219
"Passing the Torch",1,0.004219
"Deep Space Travels",1,0.004219
"Shut It Down",1,0.004219
"Rivellon",3,0.012658
"A Part of Their Story",2,0.008439
"Into the Wilds",1,0.004219
"Temple Of The Five Dawns",2,0.008439
"Son of the Black Woman",1,0.004219
"The Way of the Ghost",1,0.004219
"Heart of the Jito",1,0.004219
"Don't Be Scared Stella",1,0.004219
"Freeing the Dragon",1,0.004219
"Last Voyage",1,0.004219
"Clock Town",1,0.004219
"Part X",1,0.004219
"Emergence",1,0.004219
"The Fallen Hope",2,0.008439
"Fresh Paint",3,0.012658
"The Bakery",1,0.004219
"Mother Teresa",3,0.012658
"Husband and Wife (Estelle's Theme)",1,0.004219
"She's Beautiful",2,0.008439
"Bennet and Prema",3,0.012658
"Wake Up, Ciri",2,0.008439
"Marcus Memorial",1,0.004219
"Oakfield",2,0.008439
"Summer Fields",2,0.008439
"Romantic Flight - From How To Train Your Dragon Music From The Motion Picture",1,0.004219
"The Mission: Gabriel's Oboe",1,0.004219
"Pepper's Theme",1,0.004219
"Aerith's Theme (Final Fantasy VII)",1,0.004219
"Chevaliers De Sangreal - From The Da Vinci Code Original Motion Picture Soundtrack",2,0.008439
"Legends of the Fall",1,0.004219
"A Red Ribbon",2,0.008439
"My Kingdom",1,0.004219
"The Sound of Summer",2,0.008439
"Tides of the Abecean Sea",3,0.012658
"Presenting the Stern",1,0.004219
"Free Us, Save Us",2,0.008439
"Beethoven - Piano Sonata 09 opus 14",1,0.004219
"Togetherness",2,0.008439
"Elephants in the Night",1,0.004219
"Pretty Corny",2,0.008439
"At Last, Sunrise",1,0.004219
"Approaching Spring",1,0.004219
"Far Green Country",1,0.004219
"útanlands",3,0.012658
"Taming the Dinosaurs",1,0.004219
"Raid",1,0.004219
"The One Reborn",1,0.004219
"Demon Scourge",1,0.004219
"Blood On The Ceiling",1,0.004219
"Still Angry - Necrophages Theme",1,0.004219
"Blood Night",1,0.004219
"Evil Genius",1,0.004219
"Rites of Passage",1,0.004219
"Dark Powers",1,0.004219
"Witch Hunters",1,0.004219
"Danse Macabre",2,0.008439
"Tower & Power",1,0.004219
"King's Court",1,0.004219
"Bowerstone",2,0.008439
"Mr. Gresham",1,0.004219
"Mr. Moffat",1,0.004219
"Doctor Thorne",1,0.004219
"Desperate City",1,0.004219
"Endless Deep",1,0.004219
"Adventures In Sineland",1,0.004219
"Dark End",1,0.004219
"Them",1,0.004219
"Sheol",1,0.004219
"Endless Halls",1,0.004219
"Shadowlands, Breath",1,0.004219
"Transcend",2,0.008439
"The Sleep of Reason Produces Monsters",2,0.008439
"Meeting Floki",1,0.004219
"Ragnar Recruits",1,0.004219
"Seduction",1,0.004219
"Vikings in Hexham",1,0.004219
"Rollo Left Behind",1,0.004219
"The Ash Tree",1,0.004219
"An Uncertain World",1,0.004219
"The Dragon Book",1,0.004219
"The Curse",1,0.004219
"In Principio",1,0.004219
"Mobius (Based on La Reveuse by Marin Marais)",1,0.004219
"Reaching Roth",1,0.004219
"Smugglers",1,0.004219
"Whitman's Test",1,0.004219
"The Forges Of War",1,0.004219
"The Seer Gives Lagertha a Prophecy",1,0.004219
"Torstein Loses an Arm",1,0.004219
"Siggy Sacrifices Herself to Save Ragnar's Sons",1,0.004219
"Bjorn Fights to Save Rollo",1,0.004219
"The Seer Laughs at Rollo's Misery",1,0.004219
"Aethelwulf Meets with Kwenthrith",1,0.004219
"Floki Curses the Gods",1,0.004219
"Kalf and Lagertha Make a Pact",1,0.004219
"Lagertha's Stealth Assault on the Bridge",1,0.004219
"Rollo's Trial",1,0.004219
"Aslaug Gives Birth",1,0.004219
"Tracker",1,0.004219
"Devil in the Church",1,0.004219
"Dormant",1,0.004219
"Gagool",1,0.004219
"Grim League",1,0.004219
"Shamanistic",1,0.004219
"Scattershot",1,0.004219
"Tree of the Dead",1,0.004219
"Fight in the Shade",1,0.004219
"Street Slaughter",1,0.004219
"You Win Or You Die (from Game of Thrones - Season 1) - Cover Version",1,0.004219
"Kingslayer",1,0.004219
"Nature of the East Worship",1,0.004219
"Ancient Ruins",1,0.004219
"Ancient Dwarven Mines",1,0.004219
"Graven Image",1,0.004219
"Dracarys",1,0.004219
"House of Ruin - Trailer",1,0.004219
"Crypt of the Forsaken",1,0.004219
"Morbid Fascination",1,0.004219
"The King Will See You Now",1,0.004219
"Buckingham Plots For Murder",2,0.008439
"Control",1,0.004219
"High Sparrow",1,0.004219
"I’m Not Your Ma - Bonus Track",1,0.004219
"Baal's Lair",1,0.004219
"Impending Doom",1,0.004219
"Meneneus",1,0.004219
"The Undercity",1,0.004219
"Sartor, Grodoloth, Kordoroth...",1,0.004219
"Gideon’s Row",1,0.004219
"Creeping Ichor",1,0.004219
"Tombs and Tunnels",1,0.004219
"Wandering - The Blasted Forest, Pt. 1",2,0.008439
"The Cellist of Sarajevo, Op. 12",1,0.004219
"i Am Here to Punish You",1,0.004219
"It's Just The Beginning",1,0.004219
"Caleb's Death",1,0.004219
"Ahor Bahur",1,0.004219
"Catacombs",1,0.004219
"The Shiva Caves",1,0.004219
"Haunts",1,0.004219
"Humboldt Squid",1,0.004219
"Lurking in the Shadows",1,0.004219
"Path to Darkness",1,0.004219
"Malfunction in the Ventral Terminus",1,0.004219
"Hope Just out of Reach",2,0.008439
"Royal Guard",1,0.004219
"Jumpsuit",1,0.004219
"The Coming of Cybertron",1,0.004219
"Consumed",1,0.004219
"Stalking",1,0.004219
"Apprehension",1,0.004219
"Reaper's Respite - Original Game Soundtrack",1,0.004219
"Rite",2,0.008439
"Lands Between, Pt. 1: Black Blades",1,0.004219
"Light Ocean Waves for Quiet Contemplation and Personal Wellness",1,0.004219
"Ocean Waves Coming In",1,0.004219
"Ocean Waves with Birds",1,0.004219
"Calming Tranquil Sea - Bonus Track",1,0.004219
"Tropical Hawaiian Beach",1,0.004219
"High Seas",1,0.004219
"Storm on Boat (Insomnia Treatment)",1,0.004219
"Across the Waves",1,0.004219
"Shadow Forest",1,0.004219
"Gaian's Cradle",1,0.004219
"Obsidian Vale",1,0.004219
"Environmental Beauty",1,0.004219
"BRIDGES",1,0.004219
"The Face of Our New Hope",1,0.004219
"Frozen Lands",1,0.004219
"Woods",2,0.008439
"Chiralium",1,0.004219
"Olyam Tundra",1,0.004219
"The Gate of Finis",1,0.004219
"The Trees Have Eyes",1,0.004219
"St. Trina",1,0.004219
"The Heart of Nirn",4,0.016878
"Y’ffre in Every Leaf",3,0.012658
"Whispers of the Ancestors",3,0.012658
"The Towers Cast Long Shadows",4,0.016878
"Auridon Sunrise",3,0.012658
"Three Days to Cross",2,0.008439
"This Land",1,0.004219
"Thor Kills The Destroyer (From Thor)",1,0.004219
"To Aslan's Camp",1,0.004219
"Arrival of the Birds / Exodus (From The Crimson Wing: Mystery of the Flamingos)",1,0.004219
"Best Thing That Ever Happened",1,0.004219
"Halls Of Valor",1,0.004219
"Space and Time",1,0.004219
"Anthem of the World",1,0.004219
"Flight of the Imagination",1,0.004219
"Elephant Waterfall",1,0.004219
"Victory Is Ours",1,0.004219
"A Cruce Victoria",1,0.004219
"Creation Choral",1,0.004219
"The Legend Of Tarzan",1,0.004219
"Trafalgar Celebration",1,0.004219
"Maleficent Flies",1,0.004219
"Dragonborn",2,0.008439
"All This",1,0.004219
"Prelude and Action",1,0.004219
"The Lady of Rosewood: Will You Dance",1,0.004219
"Brightlodge Battle: At the Gates",1,0.004219
"Ramunder",1,0.004219
"Witch Hunters",1,0.004219
"Main Title - From Aliens",1,0.004219
"LV-426",1,0.004219
"Tunnel Music",1,0.004219
"Drywall",1,0.004219
"Desert Music",1,0.004219
"Robbery",7,0.029536
"From My Cold Dead Hands",1,0.004219
"In the Defile",1,0.004219
"Den of Boar Tusks",1,0.004219
"Overture - From The Hateful Eight Soundtrack",1,0.004219
"Neve - From The Hateful Eight Soundtrack / Versione Integrale",1,0.004219
"Neve - From The Hateful Eight Soundtrack / #2",1,0.004219
"I Quattro Passeggeri - From The Hateful Eight Soundtrack",1,0.004219
"Divine Beast Vah Ruta (Inside) [From The Legend of Zelda: Breath of the Wild]",1,0.004219
"Ancient Ruins of Dholmour",1,0.004219
"The Mezzanine",1,0.004219
"Harpy Lair",1,0.004219
"Dead Cells",2,0.008439
"Daughter of Hatred",1,0.004219
"Story Of The Dark Crystal",1,0.004219
"Into The Catacombs",1,0.004219
"A Watchful Gathering",1,0.004219
"So Blind and in Terror",1,0.004219
"They Left Me in Here",1,0.004219
"The Will of Helm",1,0.004219
"Noctem Aeternus",1,0.004219
"Grayland",1,0.004219
"Cold Spring",1,0.004219
"Darkscore",1,0.004219
"From Past to Present",7,0.029536
"Ancient Stones",2,0.008439
"The City Gates",4,0.016878
"The Streets of Whiterun",5,0.021097
"Secunda",2,0.008439
"Far Horizons",4,0.016878
"Echoes of a River",2,0.008439
"Firebird Suite: The Princesses' Round Dance",1,0.004219
"Evolution (Main Theme)",1,0.004219
"First Lights",1,0.004219
"Alban Arthuan",1,0.004219
"A Kora Tale",1,0.004219
"The Edge of Light",2,0.008439
"Peaceful Waters",2,0.008439
"Tell Me (feat. Julie Elven) - Part 1 - Motherland",1,0.004219
"Prologue (Early Style Sketch) - Part 1 - Motherland",1,0.004219
"City On The Mesa - Part 3 - Onwards To Meridian",1,0.004219
"Starlight on Eton Nir",2,0.008439
"Not That Simple",1,0.004219
"ek elska þik",3,0.012658
"himinbjörg",3,0.012658
"jata",1,0.004219
"Tranquil Days",1,0.004219
"Dusk at the Market",4,0.016878
"Watchman's Ease",3,0.012658
"King and Country",3,0.012658
"Mother of All",1,0.004219
"Starlight",1,0.004219
"I Want to Live - Instrumental Version",1,0.004219
"Autumn Is Coming",1,0.004219
"Winterlight",1,0.004219
"Dancing Reflections",1,0.004219
"People Turn On You So Fast",1,0.004219
"The Proposition",1,0.004219
"Frostfall",2,0.008439
"The Road Forward",1,0.004219
"This Is Heaven",1,0.004219
"Elder Silence",2,0.008439
"Respite",1,0.004219
"The Lady of Rosewood",1,0.004219
"Lost Paradise",1,0.004219
"Burrow (Alt)",1,0.004219
"Gold Coast Horizon",1,0.004219
"You Wanna Hit Me?",1,0.004219
"Glowing Beauty",1,0.004219
"Remembering Emilie, and Finale",1,0.004219
"Les Edhil",1,0.004219
"Breton Medley",1,0.004219
"The Heartlands",1,0.004219
"A Peaceful Evening",1,0.004219
"LBJ Orders Strikes",1,0.004219
"Where's My Horse?",1,0.004219
"Pleasured Distractions",1,0.004219
"Walls No Man Has Seen",1,0.004219
"A New Friend",1,0.004219
"Imperial Library",1,0.004219
"A Mother's Grief",1,0.004219
"Bringing Joey Home, and Bonding",1,0.004219
"The Enchanted Glade",1,0.004219
"Star Of The County Down",1,0.004219
"Moving",1,0.004219
"Rime On The Moor",1,0.004219
"Through the Mountains",2,0.008439
"Forlorn Feather",1,0.004219
"The Streets of Baerlon",1,0.004219
"La Source",1,0.004219
"L'orée du bois",1,0.004219
"Shadowthorn Thicket",1,0.004219
"Crossroad at Dawn",1,0.004219
"Caravans Crossing",1,0.004219
"Shepard's Flute",1,0.004219
"Southern Vineyard",1,0.004219
"Greatwood",1,0.004219
"The Scar",1,0.004219
"I Name Thee Dea And Embrace Thee As My Daughter",1,0.004219
"The Golden Cliff",1,0.004219
"Heart of The Wild",1,0.004219
"A Far East Dream",1,0.004219
"Lands of Despair",1,0.004219
"Road To Temptation",1,0.004219
"Green Fields Of Antaloor",1,0.004219
"Tavern 07",1,0.004219
"Tavern 08",1,0.004219
"Fairy In The Grove",1,0.004219
"Behind The Mountain",1,0.004219
"Felwood",1,0.004219
"Teldrassil",2,0.008439
"Tavern",1,0.004219
"Moonfall",1,0.004219
"Temple",1,0.004219
"Azuremyst Isle",1,0.004219
"Taverns",1,0.004219
"Crystalsong",1,0.004219
"Courage of Ordinary Mortals",2,0.008439
"Alas, the Dragon Shall Break",2,0.008439
"The Keep Has Fallen",1,0.004219
"Ruins of the Ayleids",1,0.004219
"City Gates",1,0.004219
"Morning in Karthal",1,0.004219
"Lulled by the Waves",1,0.004219
"The Agyn Peninsula",1,0.004219
"Journey to Kattegat",1,0.004219
"Northern Lights / Entry to Kattegat",1,0.004219
"The Age of Discovery",1,0.004219
"Jagdrevier",1,0.004219
"Prehnshain",1,0.004219
"Morning Village",1,0.004219
"Am Fluß Der Zeit",1,0.004219
"England Anno 1066",1,0.004219
"Pilgrimage",1,0.004219
"On Parade",1,0.004219
"Sunrise on the Empire",1,0.004219
"The Fruits of Victory",1,0.004219
"A City",1,0.004219
"Decisions",1,0.004219
"Europe",1,0.004219
"Himalaya",1,0.004219
"Labour",1,0.004219
"Morning",1,0.004219
"Story of a Nation",1,0.004219
"The Fields",1,0.004219
"The Minich",1,0.004219
"Wandering - The City, Pt. 3",1,0.004219
"Wandering - The Foothills, Pt. 1",1,0.004219
"Of Green and Grey",1,0.004219
"Of the People, for the People",1,0.004219
"Hope Remains",1,0.004219
"Wandering - The Blasted Forest, Pt. 2",1,0.004219
"Wandering - The Glowing Sea, Pt. 1",1,0.004219
"Lone Wandering",1,0.004219
"No More Sails",1,0.004219
"Longing for Accidental Contact",1,0.004219
"House And Senate",1,0.004219
"Ladybird Comforts LBJ",1,0.004219
"On The Lake",1,0.004219
"Men's Room Scandal",1,0.004219
"We Are Worthy of Each Other",1,0.004219
"Noah Visits",1,0.004219
"What Are You Asking Me?",1,0.004219
"Will You Help Me?",1,0.004219
"Race To Resting Rock",1,0.004219
"The Vote",1,0.004219
"Is That A Kiss?",1,0.004219
"Hunger, Thirst",2,0.008439
"Who's There",1,0.004219
"Distant Horizons",2,0.008439
"Imperial Throne",1,0.004219
"Unbound",2,0.008439
"The White River",2,0.008439
"Beneath the Ice",2,0.008439
"Before the Storm",2,0.008439
"Skyrim Atmospheres",1,0.004219
